DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
5,8,4,19,Healthy,0.024100442323499813
5,8,4,19,Healthy,-0.007184556754671043
5,8,4,19,Healthy,1.1580632724729654
5,8,4,19,Healthy,0.2526505119653899
5,8,4,19,Healthy,0.36019198419827625
5,8,4,19,Healthy,0.3646118998701825
5,8,4,19,Healthy,0.5374630046235308
5,8,4,19,Healthy,0.4782742952689947
5,8,4,19,Healthy,0.565544842839248
5,8,4,19,Healthy,0.6561623745112183
5,8,4,19,Healthy,1.7086348547771584
5,8,4,19,Healthy,0.8100694900423647
5,8,4,19,Healthy,0.7876096084057708
5,8,4,19,Healthy,0.9062721273882304
5,8,4,19,Healthy,0.9243504513212816
5,8,4,19,Healthy,0.8925949011689844
5,8,4,19,Healthy,1.0122963724406777
5,8,4,19,Healthy,1.0777322138303551
5,8,4,19,Healthy,1.9260865647418528
5,8,4,19,Healthy,0.9658670321800119
5,8,4,19,Healthy,1.069915538254034
5,8,4,19,Healthy,0.9869085628368776
5,8,4,19,Healthy,1.0025173802886587
5,8,4,19,Healthy,1.0053284624714058
5,8,4,19,Healthy,0.9510213624683667
5,8,4,19,Healthy,0.9133993185611303
5,8,4,19,Healthy,1.934881252270605
5,8,4,19,Healthy,0.883459958978798
5,8,4,19,Healthy,0.9074956314763085
5,8,4,19,Healthy,0.716304035023082
5,8,4,19,Healthy,0.7843201046137567
5,8,4,19,Healthy,0.633327003406782
5,8,4,19,Healthy,0.6542034967354717
5,8,4,19,Healthy,0.5470453302610786
5,8,4,19,Healthy,1.4581609597807184
5,8,4,19,Healthy,0.3373946913999871
5,8,4,19,Healthy,0.3396028713660946
5,8,4,19,Healthy,0.2400914522064877
5,8,4,19,Healthy,0.20541813872619788
5,8,4,19,Healthy,0.0156279546998951
5,8,4,19,Healthy,0.1055103296850703
5,8,4,19,Healthy,-0.12671416779059494
5,8,4,19,Healthy,0.847340482665436
5,8,4,19,Healthy,-0.27525462223555486
5,8,4,19,Healthy,-0.2718259021927193
5,8,4,19,Healthy,-0.4775939395131664
5,8,4,19,Healthy,-0.529298485020302
5,8,4,19,Healthy,-0.482098788751972
5,8,4,19,Healthy,-0.5768077134428808
5,8,4,19,Healthy,-0.5901302403979282
5,8,4,19,Healthy,0.2926764013037307
5,8,4,19,Healthy,-0.8500798321585419
5,8,4,19,Healthy,-0.8205607433739669
5,8,4,19,Healthy,-0.8725798904232052
5,8,4,19,Healthy,-0.9304386094476629
5,8,4,19,Healthy,-1.008734447748877
5,8,4,19,Healthy,-0.9300706020632509
5,8,4,19,Healthy,-1.0592894383899976
5,8,4,19,Healthy,-0.029765324563325812
5,8,4,19,Healthy,-1.078726793167474
5,8,4,19,Healthy,-1.0644110911366493
5,8,4,19,Healthy,-1.0787420349567443
5,8,4,19,Healthy,-1.0444613175975581
5,8,4,19,Healthy,-1.0267520205407756
5,8,4,19,Healthy,-0.9698574668751891
5,8,4,19,Healthy,-0.8797711227492457
5,8,4,19,Healthy,0.11440988904386913
5,8,4,19,Healthy,-0.7469559554708469
5,8,4,19,Healthy,-0.789227190913854
5,8,4,19,Healthy,-0.7877432518673958
5,8,4,19,Healthy,-0.7698515135391595
5,8,4,19,Healthy,-0.7408119798867528
5,8,4,19,Healthy,-0.5476973102191389
5,8,4,19,Healthy,-0.5024002673240459
5,8,4,19,Healthy,0.447376193695925
5,8,4,19,Healthy,-0.2954584128158735
5,8,4,19,Healthy,-0.3438427877092351
5,8,4,19,Healthy,-0.2823161445764674
5,8,4,19,Healthy,-0.12089224607702007
5,8,4,19,Healthy,-0.0055792138225383425
5,8,4,19,Healthy,-0.05731229011794512
5,8,4,19,Healthy,0.06438348535068686
5,8,4,19,Healthy,1.159706515220809
5,8,4,19,Healthy,0.2975014632668444
5,8,4,19,Healthy,0.33177858843458446
5,8,4,19,Healthy,0.23240688156649342
5,8,4,19,Healthy,0.4889199724096695
5,8,4,19,Healthy,0.4891971834307487
5,8,4,19,Healthy,0.5425286328915061
5,8,4,19,Healthy,0.6530989604218949
5,8,4,19,Healthy,1.7322662202386105
5,8,4,19,Healthy,0.8160551060113559
5,8,4,19,Healthy,0.8498298657011091
5,8,4,19,Healthy,0.8154099285164417
5,8,4,19,Healthy,0.7943204140335735
5,8,4,19,Healthy,1.003865508152292
5,8,4,19,Healthy,0.9653287659010065
5,8,4,19,Healthy,1.0383611581090475
5,8,4,19,Healthy,1.971247464230632
5,8,4,19,Healthy,0.9545304756571544
5,8,4,20,Healthy,1.110139896070091
5,8,4,20,Healthy,0.9220336272488403
5,8,4,20,Healthy,0.977988584081471
5,8,4,20,Healthy,1.035114399504835
5,8,4,20,Healthy,0.9681061627700002
5,8,4,20,Healthy,0.8951304765215057
5,8,4,20,Healthy,1.8818363125439075
5,8,4,20,Healthy,0.7958609708316928
5,8,4,20,Healthy,0.8377578525762105
5,8,4,20,Healthy,0.7884971743692689
5,8,4,20,Healthy,0.7279287654769164
5,8,4,20,Healthy,0.5790212400402632
5,8,4,20,Healthy,0.5179523790700634
5,8,4,20,Healthy,0.517656567079499
5,8,4,20,Healthy,1.478299031650214
5,8,4,20,Healthy,0.2899135326759818
5,8,4,20,Healthy,0.3307840886728283
5,8,4,20,Healthy,0.2256929590883417
5,8,4,20,Healthy,0.14971927312808325
5,8,4,20,Healthy,0.17089578173833314
5,8,4,20,Healthy,-0.04078023329052932
5,8,4,20,Healthy,-0.10424189941104597
5,8,4,20,Healthy,0.8398756605543359
5,8,4,20,Healthy,-0.23901056499150683
5,8,4,20,Healthy,-0.28317659114721216
5,8,4,20,Healthy,-0.2976167782033522
5,8,4,20,Healthy,-0.4908526431428877
5,8,4,20,Healthy,-0.5376992719041616
5,8,4,20,Healthy,-0.5656501209964404
5,8,4,20,Healthy,-0.7436752469391513
5,8,4,20,Healthy,0.3113517260606647
5,8,4,20,Healthy,-0.7196064474907612
5,8,4,20,Healthy,-0.7809178523846354
5,8,4,20,Healthy,-0.8611477030379179
5,8,4,20,Healthy,-0.9733777385697747
5,8,4,20,Healthy,-0.899107929949233
5,8,4,20,Healthy,-0.9285150044673779
5,8,4,20,Healthy,-0.9886646867478168
5,8,4,20,Healthy,-0.021281217601132385
5,8,4,20,Healthy,-0.9679000571650677
5,8,4,20,Healthy,-0.918043166404678
5,8,4,20,Healthy,-0.9676800150237305
5,8,4,20,Healthy,-1.0106415371224629
5,8,4,20,Healthy,-1.0249865139893037
5,8,4,20,Healthy,-0.9755290236817099
5,8,4,20,Healthy,-0.9339007042670463
5,8,4,20,Healthy,0.13541158914033216
5,8,4,20,Healthy,-0.8478138793908535
5,8,4,20,Healthy,-0.7664731834105956
5,8,4,20,Healthy,-0.7223348342435025
5,8,4,20,Healthy,-0.7674054911987148
5,8,4,20,Healthy,-0.6253598535016757
5,8,4,20,Healthy,-0.6409273508077933
5,8,4,20,Healthy,-0.48503572953361795
5,8,4,20,Healthy,0.551764848954835
5,8,4,20,Healthy,-0.373108089158694
5,8,4,20,Healthy,-0.2652026805996992
5,8,4,20,Healthy,-0.24192359929910465
5,8,4,20,Healthy,-0.1889517700351614
5,8,4,20,Healthy,-0.00030341019153268256
5,8,4,20,Healthy,0.019011410546070216
5,8,4,20,Healthy,0.05058614637758396
5,8,4,20,Healthy,1.1789212070957797
5,8,4,20,Healthy,0.21268657782298644
5,8,4,20,Healthy,0.2768430322009525
5,8,4,20,Healthy,0.3561984883138717
5,8,4,20,Healthy,0.4620018529742665
5,8,4,20,Healthy,0.528254732059862
5,8,4,20,Healthy,0.5866057353047123
5,8,4,20,Healthy,0.7021976692102507
5,8,4,20,Healthy,1.696603690905045
5,8,4,20,Healthy,0.74469180635078
5,8,4,20,Healthy,0.8161580176092187
5,8,4,20,Healthy,0.9129491777002405
5,8,4,20,Healthy,0.8841960110646769
5,8,4,20,Healthy,0.9636431303992088
5,8,4,20,Healthy,0.9254465398742461
5,8,4,20,Healthy,0.9798927380658686
5,8,4,20,Healthy,2.057158590949711
5,8,4,20,Healthy,0.9016820201700328
5,8,4,20,Healthy,0.9279045773375381
5,8,4,20,Healthy,0.9677608145758805
5,8,4,20,Healthy,0.9342227259203021
5,8,4,20,Healthy,0.9856382153318807
5,8,4,20,Healthy,0.987728597241442
5,8,4,20,Healthy,0.9406124183867534
5,8,4,20,Healthy,1.819238102543487
5,8,4,20,Healthy,0.9612053712494176
5,8,4,20,Healthy,0.7713392210710761
5,8,4,20,Healthy,0.8558261507430169
5,8,4,20,Healthy,0.6527652339523871
5,8,4,20,Healthy,0.7094785745234988
5,8,4,20,Healthy,0.6486620876055942
5,8,4,20,Healthy,0.48504426575749376
5,8,4,20,Healthy,1.472914421082351
5,8,4,20,Healthy,0.44473994609608447
5,8,4,20,Healthy,0.3653505753375518
5,8,4,20,Healthy,0.16598244588631714
5,8,4,20,Healthy,0.21622762020713854
5,8,4,20,Healthy,-0.05516936525870987
5,8,4,21,Healthy,-0.002492394595235304
5,8,4,21,Healthy,-0.12700095664667843
5,8,4,21,Healthy,0.8588534068698255
5,8,4,21,Healthy,-0.3028618432650862
5,8,4,21,Healthy,-0.37171874831958135
5,8,4,21,Healthy,-0.402233362058865
5,8,4,21,Healthy,-0.5192671009654686
5,8,4,21,Healthy,-0.597759707419909
5,8,4,21,Healthy,-0.5440152229955425
5,8,4,21,Healthy,-0.6920088211941267
5,8,4,21,Healthy,0.3846377970100386
5,8,4,21,Healthy,-0.734854721207122
5,8,4,21,Healthy,-0.8113870856081901
5,8,4,21,Healthy,-0.9080145983194114
5,8,4,21,Healthy,-0.9645470465848582
5,8,4,21,Healthy,-0.9986592492103981
5,8,4,21,Healthy,-1.0262077766244815
5,8,4,21,Healthy,-1.0517553840748142
5,8,4,21,Healthy,0.020819207634322965
5,8,4,21,Healthy,-0.9272945527103251
5,8,4,21,Healthy,-1.0097642455194302
5,8,4,21,Healthy,-1.011979796427878
5,8,4,21,Healthy,-0.9736093778167202
5,8,4,21,Healthy,-0.973243441068178
5,8,4,21,Healthy,-0.926438805098214
5,8,4,21,Healthy,-0.927183444277048
5,8,4,21,Healthy,0.08309560442443399
5,8,4,21,Healthy,-0.8824324261479234
5,8,4,21,Healthy,-0.8466768123108337
5,8,4,21,Healthy,-0.7255597913914102
5,8,4,21,Healthy,-0.7137794929887169
5,8,4,21,Healthy,-0.6036630929926365
5,8,4,21,Healthy,-0.741925468074089
5,8,4,21,Healthy,-0.6409672904085996
5,8,4,21,Healthy,0.5627730169371205
5,8,4,21,Healthy,-0.3794552537390493
5,8,4,21,Healthy,-0.32375336531656884
5,8,4,21,Healthy,-0.2907664629492566
