DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
5,8,40,48,Healthy,-0.004139356552265704
5,8,40,48,Healthy,0.10088180231562234
5,8,40,48,Healthy,1.1143477517571347
5,8,40,48,Healthy,0.30991006836034085
5,8,40,48,Healthy,0.28128027703936026
5,8,40,48,Healthy,0.35010862231824974
5,8,40,48,Healthy,0.3629132570278668
5,8,40,48,Healthy,0.44956480822826916
5,8,40,48,Healthy,0.5888544802415098
5,8,40,48,Healthy,0.6473367173630391
5,8,40,48,Healthy,1.80050690281447
5,8,40,48,Healthy,0.7856513117837408
5,8,40,48,Healthy,0.7462391011440546
5,8,40,48,Healthy,0.8892215827340485
5,8,40,48,Healthy,0.8746345627447644
5,8,40,48,Healthy,0.8664878898172019
5,8,40,48,Healthy,0.9507376161206278
5,8,40,48,Healthy,0.9683256939962471
5,8,40,48,Healthy,2.0399535558801376
5,8,40,48,Healthy,0.9226868349636937
5,8,40,48,Healthy,1.1048475415819616
5,8,40,48,Healthy,0.9738671545241036
5,8,40,48,Healthy,0.9619817486742412
5,8,40,48,Healthy,0.9367091399620704
5,8,40,48,Healthy,0.9396473097764223
5,8,40,48,Healthy,0.9168738734943536
5,8,40,48,Healthy,1.9189933348049881
5,8,40,48,Healthy,0.819084937767826
5,8,40,48,Healthy,0.7481007878085323
5,8,40,48,Healthy,0.6883667280705712
5,8,40,48,Healthy,0.6641524803151138
5,8,40,48,Healthy,0.6154038172509643
5,8,40,48,Healthy,0.6110609091149286
5,8,40,48,Healthy,0.5837825112795627
5,8,40,48,Healthy,1.415670999922584
5,8,40,48,Healthy,0.37503726317536457
5,8,40,48,Healthy,0.32163297360007603
5,8,40,48,Healthy,0.21102499776242084
5,8,40,48,Healthy,0.1742220159136634
5,8,40,48,Healthy,0.04294183241370496
5,8,40,48,Healthy,0.04015583069720622
5,8,40,48,Healthy,0.011635815971269864
5,8,40,48,Healthy,0.8378932351473632
5,8,40,48,Healthy,-0.14678141013504664
5,8,40,48,Healthy,-0.29021574955082136
5,8,40,48,Healthy,-0.36898190038939715
5,8,40,48,Healthy,-0.4588634445356568
5,8,40,48,Healthy,-0.5326545673459647
5,8,40,48,Healthy,-0.6771634768332708
5,8,40,48,Healthy,-0.6302589143298043
5,8,40,48,Healthy,0.31434373503024127
5,8,40,48,Healthy,-0.7651272329575178
5,8,40,48,Healthy,-0.7728976617331227
5,8,40,48,Healthy,-0.8203836015834457
5,8,40,48,Healthy,-0.892686985600396
5,8,40,48,Healthy,-0.9648104297349402
5,8,40,48,Healthy,-0.9211368914566467
5,8,40,48,Healthy,-0.9558048213275967
5,8,40,48,Healthy,0.04900237400049897
5,8,40,48,Healthy,-1.0517054573116251
5,8,40,48,Healthy,-1.0431996440083626
5,8,40,48,Healthy,-0.9711285175426296
5,8,40,48,Healthy,-1.0068498694511159
5,8,40,48,Healthy,-0.9392097285721357
5,8,40,48,Healthy,-1.0137867304691381
5,8,40,48,Healthy,-1.0100086999763933
5,8,40,48,Healthy,0.0007569727046885522
5,8,40,48,Healthy,-0.8790467428424967
5,8,40,48,Healthy,-0.7966844671324013
5,8,40,48,Healthy,-0.814676378279136
5,8,40,48,Healthy,-0.7253002026981306
5,8,40,48,Healthy,-0.6776673930145485
5,8,40,48,Healthy,-0.7172322747388258
5,8,40,48,Healthy,-0.4916687011410592
5,8,40,48,Healthy,0.5637767988552969
5,8,40,48,Healthy,-0.4280524472296122
5,8,40,48,Healthy,-0.35844015490271586
5,8,40,48,Healthy,-0.27756303677634203
5,8,40,48,Healthy,-0.17518972194503135
5,8,40,48,Healthy,-0.03703254830531375
5,8,40,48,Healthy,0.06671384232301177
5,8,40,48,Healthy,0.07555357631276954
5,8,40,48,Healthy,1.1988215368307784
