DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
7,23,9,9,Healthy,-0.022371302491971272
7,23,9,9,Healthy,0.1714229002038296
7,23,9,9,Healthy,1.2174820460682392
7,23,9,9,Healthy,0.170439867610154
7,23,9,9,Healthy,0.33311966478576704
7,23,9,9,Healthy,0.36547407168948576
7,23,9,9,Healthy,0.42623911352980837
7,23,9,9,Healthy,0.5574829776769048
7,23,9,9,Healthy,0.6131776666776203
7,23,9,9,Healthy,0.6820501995670035
7,23,9,9,Healthy,1.6784165600217509
7,23,9,9,Healthy,0.8084408220579486
7,23,9,9,Healthy,0.8319044731991061
7,23,9,9,Healthy,0.8615201583045763
7,23,9,9,Healthy,0.9337692629268745
7,23,9,9,Healthy,0.9692847978275101
7,23,9,9,Healthy,1.0114911248698966
7,23,9,9,Healthy,1.0179074575993816
7,23,9,9,Healthy,2.0862140326855543
7,23,9,9,Healthy,1.0276490639027291
7,23,9,9,Healthy,0.9522948290516763
7,23,9,9,Healthy,1.075720463979203
7,23,9,9,Healthy,0.9457567941902978
7,23,9,9,Healthy,0.8977545344296469
7,23,9,9,Healthy,0.9060681990453008
7,23,9,9,Healthy,0.9320961514476418
7,23,9,9,Healthy,1.8025724359904616
7,23,9,9,Healthy,0.7870203228815895
7,23,9,9,Healthy,0.7371026251853325
7,23,9,9,Healthy,0.8333302574500163
7,23,9,9,Healthy,0.5695476316560193
7,23,9,9,Healthy,0.7151110238221225
7,23,9,9,Healthy,0.6761417544606363
7,23,9,9,Healthy,0.49131556190722137
7,23,9,9,Healthy,1.5016080171941653
7,23,9,9,Healthy,0.5114660448959144
7,23,9,9,Healthy,0.28079036433836513
7,23,9,9,Healthy,0.23097757253485382
7,23,9,9,Healthy,0.23779758507446316
7,23,9,9,Healthy,0.1065120427272448
7,23,9,9,Healthy,-0.06945371787913648
7,23,9,9,Healthy,0.03618741528175323
7,23,9,9,Healthy,0.8741262399736917
7,23,9,9,Healthy,-0.23570159806808208
7,23,9,9,Healthy,-0.3442007536733108
7,23,9,9,Healthy,-0.3295969221031006
7,23,9,9,Healthy,-0.40630962585657554
7,23,9,9,Healthy,-0.5738355563545933
7,23,9,9,Healthy,-0.5938896069174873
7,23,9,9,Healthy,-0.6948800007218365
7,23,9,9,Healthy,0.3106434686019261
7,23,9,9,Healthy,-0.8665024346212856
7,23,9,9,Healthy,-0.8279691292528532
7,23,9,9,Healthy,-0.8396786211654931
7,23,9,9,Healthy,-0.8895483962587173
7,23,9,9,Healthy,-0.9484101885939867
7,23,9,9,Healthy,-1.0193071722164668
7,23,9,9,Healthy,-0.9479534563937538
7,23,9,9,Healthy,0.02696990435022895
7,23,9,9,Healthy,-0.9579461943249333
7,23,9,9,Healthy,-1.0140597033499663
7,23,9,9,Healthy,-1.0113919222900847
7,23,9,9,Healthy,-1.0211617882958874
7,23,9,9,Healthy,-1.0115835930728043
7,23,9,9,Healthy,-1.0316838753189097
7,23,9,9,Healthy,-0.9466671380828247
7,23,9,9,Healthy,0.17116458447124594
7,23,9,9,Healthy,-0.8722323552473671
7,23,9,9,Healthy,-0.8891527238193445
7,23,9,9,Healthy,-0.7706077511418953
7,23,9,9,Healthy,-0.7310447161604614
7,23,9,9,Healthy,-0.6232269390767721
7,23,9,9,Healthy,-0.5900549881104699
7,23,9,9,Healthy,-0.5653620693231578
7,23,9,9,Healthy,0.4696377170455242
7,23,9,9,Healthy,-0.424384716147506
7,23,9,9,Healthy,-0.3330299324032463
7,23,9,9,Healthy,-0.2463706194740316
7,23,9,9,Healthy,-0.14208417909433146
7,23,9,9,Healthy,-0.00899848124957929
7,23,9,9,Healthy,-0.07561785236707419
7,23,9,9,Healthy,0.039437034047742306
7,23,9,9,Healthy,1.1940725427681447
7,23,9,9,Healthy,0.2605148948295737
7,23,9,9,Healthy,0.4076130364786045
7,23,9,9,Healthy,0.4496599451897457
7,23,9,9,Healthy,0.5626906024239071
7,23,9,9,Healthy,0.5216624159791383
7,23,9,9,Healthy,0.527215390718671
7,23,9,9,Healthy,0.6473263808276847
7,23,9,9,Healthy,1.7572541095591705
7,23,9,9,Healthy,0.8136348032886184
7,23,9,9,Healthy,0.7810826107391698
7,23,9,9,Healthy,0.9453401700651439
7,23,9,9,Healthy,0.9242209947238903
7,23,9,9,Healthy,0.9292022450697621
7,23,9,9,Healthy,0.8949581842191571
7,23,9,9,Healthy,1.0604146423082044
7,23,9,9,Healthy,2.003155063856101
7,23,9,9,Healthy,0.9582099354277551
7,23,9,10,Healthy,1.0075727202581557
7,23,9,10,Healthy,0.9847745816991296
7,23,9,10,Healthy,1.03349927959483
7,23,9,10,Healthy,0.971262815465068
7,23,9,10,Healthy,0.990330597703392
7,23,9,10,Healthy,0.9246235337804897
7,23,9,10,Healthy,1.807752096578632
7,23,9,10,Healthy,0.8788975650320529
7,23,9,10,Healthy,0.7884512632633158
7,23,9,10,Healthy,0.8403059357121522
7,23,9,10,Healthy,0.7577156000138529
7,23,9,10,Healthy,0.6516084659304184
7,23,9,10,Healthy,0.5342546994199487
7,23,9,10,Healthy,0.5027051885227839
7,23,9,10,Healthy,1.5383926186503971
7,23,9,10,Healthy,0.3038710055566596
7,23,9,10,Healthy,0.2288865276019338
7,23,9,10,Healthy,0.28888713864547605
7,23,9,10,Healthy,0.14102408511691805
7,23,9,10,Healthy,0.05987352554032947
7,23,9,10,Healthy,0.025896033951533795
7,23,9,10,Healthy,0.031122691974803246
7,23,9,10,Healthy,0.8083874607856333
7,23,9,10,Healthy,-0.18511749181325174
7,23,9,10,Healthy,-0.2970802781865492
7,23,9,10,Healthy,-0.32542638482547637
7,23,9,10,Healthy,-0.49410493987742077
7,23,9,10,Healthy,-0.511233585571846
7,23,9,10,Healthy,-0.6849595208387528
7,23,9,10,Healthy,-0.655283986139386
7,23,9,10,Healthy,0.25714557031677016
7,23,9,10,Healthy,-0.7216904922825843
7,23,9,10,Healthy,-0.8261653275967555
