DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
6,6,43,25,Unhealthy,-0.03641130209733234
6,6,43,25,Unhealthy,0.1176212160332215
6,6,43,25,Unhealthy,1.0986276511475732
6,6,43,25,Unhealthy,0.27237495739429
6,6,43,25,Unhealthy,0.3889709703873468
6,6,43,25,Unhealthy,0.4184210701179665
6,6,43,25,Unhealthy,0.4830964779793293
6,6,43,25,Unhealthy,0.5509121318330634
6,6,43,25,Unhealthy,1.722197816498471
6,6,43,25,Unhealthy,0.8179927830542331
6,6,43,25,Unhealthy,0.8218703573896201
6,6,43,25,Unhealthy,0.7996391974817494
6,6,43,25,Unhealthy,0.9730233677808474
6,6,43,25,Unhealthy,0.914477186688219
6,6,43,25,Unhealthy,0.9461905367555793
6,6,43,25,Unhealthy,1.9371937142150375
6,6,43,25,Unhealthy,1.0944727047942733
6,6,43,25,Unhealthy,0.9844455653429456
6,6,43,25,Unhealthy,0.9889445053548596
6,6,43,25,Unhealthy,0.946824049081273
6,6,43,25,Unhealthy,0.9391259454642406
6,6,43,25,Unhealthy,0.9962178966571085
6,6,43,25,Unhealthy,1.9146320227101052
6,6,43,25,Unhealthy,0.8634234660114589
6,6,43,25,Unhealthy,0.73421300899305
6,6,43,25,Unhealthy,0.7799422480715685
6,6,43,25,Unhealthy,0.6372074753320067
6,6,43,25,Unhealthy,0.5446914497717267
6,6,43,25,Unhealthy,1.5544539107011452
6,6,43,25,Unhealthy,0.39775514790073396
6,6,43,25,Unhealthy,0.29752560109947407
6,6,43,25,Unhealthy,0.1708273227280348
6,6,43,25,Unhealthy,0.1828430552574281
6,6,43,25,Unhealthy,-0.04716505247973257
6,6,43,25,Unhealthy,0.036747158233301394
6,6,43,25,Unhealthy,0.813251627586316
6,6,43,25,Unhealthy,-0.23062885458083993
6,6,43,25,Unhealthy,-0.32041977593718096
6,6,43,25,Unhealthy,-0.47032692512358837
6,6,43,25,Unhealthy,-0.5489497850821435
6,6,43,25,Unhealthy,-0.6119647392710713
6,6,43,25,Unhealthy,-0.6101226053268627
6,6,43,25,Unhealthy,0.20648996054598745
6,6,43,25,Unhealthy,-0.7707292789116932
6,6,43,25,Unhealthy,-0.894909548245342
6,6,43,25,Unhealthy,-0.894221716270048
6,6,43,25,Unhealthy,-0.8914509849074137
6,6,43,25,Unhealthy,-0.9338643120479666
6,6,43,25,Unhealthy,0.04490863787242605
6,6,43,25,Unhealthy,-0.9007700380553693
6,6,43,25,Unhealthy,-0.9281688189748825
6,6,43,25,Unhealthy,-1.0461424718285854
6,6,43,25,Unhealthy,-0.9855511826691259
6,6,43,25,Unhealthy,-1.0294714852887017
6,6,43,25,Unhealthy,-0.9841213810595302
6,6,43,25,Unhealthy,0.19126697185540747
6,6,43,25,Unhealthy,-0.8024636290566424
6,6,43,25,Unhealthy,-0.8148490057744887
6,6,43,25,Unhealthy,-0.7100202059860189
6,6,43,25,Unhealthy,-0.6667339725017888
6,6,43,25,Unhealthy,-0.5824554580345003
6,6,43,25,Unhealthy,-0.463876584848291
6,6,43,25,Unhealthy,0.5823464263578021
6,6,43,25,Unhealthy,-0.28549031474835906
6,6,43,25,Unhealthy,-0.15681214348799638
6,6,43,25,Unhealthy,-0.17879875093689074
6,6,43,25,Unhealthy,-0.11964664202891499
6,6,43,25,Unhealthy,-0.03731839689217916
6,6,43,25,Unhealthy,1.1621005267791875
6,6,43,25,Unhealthy,0.09930615273510315
6,6,43,25,Unhealthy,0.3113651623885998
6,6,43,25,Unhealthy,0.3087460964400304
6,6,43,25,Unhealthy,0.42514505031285077
6,6,43,25,Unhealthy,0.48730737900451704
6,6,43,25,Unhealthy,0.6390206947634893
6,6,43,25,Unhealthy,1.7536229100071907
6,6,43,25,Unhealthy,0.7225740056534734
6,6,43,25,Unhealthy,0.8492343697262025
6,6,43,25,Unhealthy,0.7950832491013353
6,6,43,25,Unhealthy,0.9332194372670332
6,6,43,25,Unhealthy,0.8974247185054574
6,6,43,25,Unhealthy,1.0285489023534964
6,6,43,25,Unhealthy,1.9744003977464792
6,6,43,25,Unhealthy,1.0391014731643773
6,6,43,25,Unhealthy,1.009689584618984
6,6,43,25,Unhealthy,0.9465957893158867
6,6,43,25,Unhealthy,1.0073578398437166
6,6,43,25,Unhealthy,0.9509377974638096
6,6,43,25,Unhealthy,1.8186172863800572
6,6,43,25,Unhealthy,0.9220048362770799
6,6,43,25,Unhealthy,0.7927280519741848
6,6,43,25,Unhealthy,0.655578628577253
6,6,43,25,Unhealthy,0.7835022502295396
6,6,43,25,Unhealthy,0.574763718895991
6,6,43,25,Unhealthy,0.5789538715391475
6,6,43,25,Unhealthy,1.523900971802118
6,6,43,25,Unhealthy,0.39522983947266954
6,6,43,25,Unhealthy,0.2906287689419778
6,6,43,25,Unhealthy,0.2059149826237489
6,6,43,25,Unhealthy,0.09726390561445852
6,6,43,26,Unhealthy,0.005648677197949796
6,6,43,26,Unhealthy,-0.10254644338811163
6,6,43,26,Unhealthy,0.840851333362974
6,6,43,26,Unhealthy,-0.2614553077095391
6,6,43,26,Unhealthy,-0.46177421974377586
6,6,43,26,Unhealthy,-0.5064314341742815
6,6,43,26,Unhealthy,-0.5281550650149432
6,6,43,26,Unhealthy,-0.610112365611588
6,6,43,26,Unhealthy,0.33275332950252023
6,6,43,26,Unhealthy,-0.7495292998256824
6,6,43,26,Unhealthy,-0.7678575553582305
6,6,43,26,Unhealthy,-0.7966091718643545
6,6,43,26,Unhealthy,-0.9632846360327428
6,6,43,26,Unhealthy,-0.9507008937868496
6,6,43,26,Unhealthy,-1.0041046648292367
6,6,43,26,Unhealthy,0.05944458149661649
6,6,43,26,Unhealthy,-1.0537139794831387
6,6,43,26,Unhealthy,-1.0337381654625042
6,6,43,26,Unhealthy,-0.9923523698753947
6,6,43,26,Unhealthy,-1.0265760559829675
6,6,43,26,Unhealthy,-0.8074395686681513
