DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
6,6,50,0,Healthy,-0.021244968881512685
6,6,50,0,Healthy,0.03676266483929947
6,6,50,0,Healthy,1.192231868792537
6,6,50,0,Healthy,0.18504358414523153
6,6,50,0,Healthy,0.2589159409362424
6,6,50,0,Healthy,0.3538037709091262
6,6,50,0,Healthy,0.5191958602383568
6,6,50,0,Healthy,0.4782109611268501
6,6,50,0,Healthy,0.5709903195026028
6,6,50,0,Healthy,0.7264053943836632
6,6,50,0,Healthy,1.7187660227175643
6,6,50,0,Healthy,0.7465382682408723
6,6,50,0,Healthy,0.8222383254613981
6,6,50,0,Healthy,0.9174603923565824
6,6,50,0,Healthy,0.7978230949483981
6,6,50,0,Healthy,0.8753322239479133
6,6,50,0,Healthy,0.9192005193415218
6,6,50,0,Healthy,0.9912737668597654
6,6,50,0,Healthy,1.9722534197787884
6,6,50,0,Healthy,0.9354992453306946
6,6,50,0,Healthy,0.8984913029522978
6,6,50,0,Healthy,1.0237795126861373
6,6,50,0,Healthy,0.9812716328269341
6,6,50,0,Healthy,0.9481559268715442
6,6,50,0,Healthy,1.0917872337579637
6,6,50,0,Healthy,0.8861846320799999
6,6,50,0,Healthy,1.8682983983495398
6,6,50,0,Healthy,0.8797340262620643
6,6,50,0,Healthy,0.7551917775224283
6,6,50,0,Healthy,0.7399623611736297
6,6,50,0,Healthy,0.6622677060092457
6,6,50,0,Healthy,0.611094556551972
6,6,50,0,Healthy,0.5793617488609274
6,6,50,0,Healthy,0.451054131712073
6,6,50,0,Healthy,1.4417441406750895
6,6,50,0,Healthy,0.40821945845676727
6,6,50,0,Healthy,0.3405049585530445
6,6,50,0,Healthy,0.18302175842924184
6,6,50,0,Healthy,0.25047991127205693
6,6,50,0,Healthy,0.05213114827839389
6,6,50,0,Healthy,0.00011389496079131319
6,6,50,0,Healthy,-0.09891171444755206
6,6,50,0,Healthy,0.7950725510891092
6,6,50,0,Healthy,-0.20224411062627978
6,6,50,0,Healthy,-0.33854934369523093
6,6,50,0,Healthy,-0.3699134464161757
6,6,50,0,Healthy,-0.3812695092266966
6,6,50,0,Healthy,-0.46425251864005485
6,6,50,0,Healthy,-0.5324663213842009
6,6,50,0,Healthy,-0.605672802543161
6,6,50,0,Healthy,0.3339125242939706
6,6,50,0,Healthy,-0.7355235697479965
6,6,50,0,Healthy,-0.815099910034385
6,6,50,0,Healthy,-0.8390375089285347
6,6,50,0,Healthy,-0.874928413813559
6,6,50,0,Healthy,-0.9409096032482017
6,6,50,0,Healthy,-0.9512163498845502
6,6,50,0,Healthy,-0.9390260962869355
6,6,50,0,Healthy,0.0379222243185697
6,6,50,0,Healthy,-0.9721221964582282
6,6,50,0,Healthy,-1.0398838023381995
6,6,50,0,Healthy,-1.0215266087997903
6,6,50,0,Healthy,-0.969612229440028
6,6,50,0,Healthy,-0.9913757323868633
6,6,50,0,Healthy,-0.9443188533923085
6,6,50,0,Healthy,-1.0077794290788544
6,6,50,0,Healthy,0.14002377398993737
6,6,50,0,Healthy,-0.7908137246085926
6,6,50,0,Healthy,-0.8266032251694938
6,6,50,0,Healthy,-0.8164123617858876
6,6,50,0,Healthy,-0.7568683957276608
6,6,50,0,Healthy,-0.6573847897782283
6,6,50,0,Healthy,-0.5785751445293862
6,6,50,0,Healthy,-0.49429004302934443
6,6,50,0,Healthy,0.5357905060147817
6,6,50,0,Healthy,-0.3788812346107871
6,6,50,0,Healthy,-0.30680398422252186
6,6,50,0,Healthy,-0.20370649584521733
6,6,50,0,Healthy,-0.0912589274471286
6,6,50,0,Healthy,-0.13303408104050019
6,6,50,0,Healthy,0.016996500190834173
6,6,50,0,Healthy,0.15208876956555106
6,6,50,0,Healthy,1.2074096348105274
6,6,50,0,Healthy,0.1864023378131476
6,6,50,0,Healthy,0.3016238232978027
6,6,50,0,Healthy,0.3274455722276303
6,6,50,0,Healthy,0.4441150101979416
6,6,50,0,Healthy,0.4869691716005115
6,6,50,0,Healthy,0.516902812686493
6,6,50,0,Healthy,0.7192325386778814
6,6,50,0,Healthy,1.7712704651278215
6,6,50,0,Healthy,0.750746247663375
6,6,50,0,Healthy,0.7391846859678505
6,6,50,0,Healthy,0.7567139729481469
6,6,50,0,Healthy,0.8038757014562901
6,6,50,0,Healthy,0.864198567381444
6,6,50,0,Healthy,0.9381963688608708
6,6,50,0,Healthy,0.9067716516383029
6,6,50,0,Healthy,1.9869472375410755
6,6,50,0,Healthy,0.9679862749660347
6,6,50,1,Healthy,1.066230026606023
6,6,50,1,Healthy,1.0479299214715878
6,6,50,1,Healthy,0.9565948350153375
6,6,50,1,Healthy,0.949417598986495
6,6,50,1,Healthy,0.9535520284984109
6,6,50,1,Healthy,0.9370374504891724
6,6,50,1,Healthy,1.8654139182227552
6,6,50,1,Healthy,0.8875634673221245
6,6,50,1,Healthy,0.7901899313474627
6,6,50,1,Healthy,0.7771193414246366
6,6,50,1,Healthy,0.6496087659809158
6,6,50,1,Healthy,0.6164947336580637
6,6,50,1,Healthy,0.5530467324109297
6,6,50,1,Healthy,0.5467462280846067
6,6,50,1,Healthy,1.5098829027013132
6,6,50,1,Healthy,0.30031600434139727
6,6,50,1,Healthy,0.29530159694088015
6,6,50,1,Healthy,0.2661927012605979
6,6,50,1,Healthy,0.12991202957655995
6,6,50,1,Healthy,0.04849694374682174
6,6,50,1,Healthy,0.06435614687546162
6,6,50,1,Healthy,0.05082374948487636
6,6,50,1,Healthy,0.8352053286372558
6,6,50,1,Healthy,-0.19016824143436348
6,6,50,1,Healthy,-0.3747876185973231
6,6,50,1,Healthy,-0.3965686979080506
6,6,50,1,Healthy,-0.5005225211204823
6,6,50,1,Healthy,-0.5273017956071153
6,6,50,1,Healthy,-0.5637114891187707
6,6,50,1,Healthy,-0.6151430471456962
6,6,50,1,Healthy,0.3235253250151198
6,6,50,1,Healthy,-0.8025557188296154
6,6,50,1,Healthy,-0.82592643464827
6,6,50,1,Healthy,-0.8735707817740913
6,6,50,1,Healthy,-0.8653197604303952
6,6,50,1,Healthy,-0.9620282312644522
6,6,50,1,Healthy,-0.9398370908756124
6,6,50,1,Healthy,-1.00313948638785
6,6,50,1,Healthy,-0.0007752365557949208
6,6,50,1,Healthy,-1.0552368571375326
6,6,50,1,Healthy,-0.9343769670428115
6,6,50,1,Healthy,-1.037370778550895
6,6,50,1,Healthy,-0.9941459974912217
6,6,50,1,Healthy,-1.0097242199153549
6,6,50,1,Healthy,-0.9698887193663457
6,6,50,1,Healthy,-0.8425275531345006
6,6,50,1,Healthy,0.07414643689980184
6,6,50,1,Healthy,-0.8971431433724494
6,6,50,1,Healthy,-0.8368644097393743
6,6,50,1,Healthy,-0.8416846531372594
6,6,50,1,Healthy,-0.7041467688078739
6,6,50,1,Healthy,-0.6776917056734117
6,6,50,1,Healthy,-0.6185479028425708
6,6,50,1,Healthy,-0.5104851144528904
6,6,50,1,Healthy,0.5735511490221619
6,6,50,1,Healthy,-0.2837425618765894
6,6,50,1,Healthy,-0.34779923514814726
6,6,50,1,Healthy,-0.18549995032138805
6,6,50,1,Healthy,-0.12684469580112462
6,6,50,1,Healthy,-0.03270523714831274
6,6,50,1,Healthy,0.05495762259133252
6,6,50,1,Healthy,0.07278897119886443
6,6,50,1,Healthy,1.2123308638971309
6,6,50,1,Healthy,0.27758995350814264
6,6,50,1,Healthy,0.2674855733125193
6,6,50,1,Healthy,0.30572051609781214
6,6,50,1,Healthy,0.5345090661655411
6,6,50,1,Healthy,0.5223614794279149
6,6,50,1,Healthy,0.6376798200663041
6,6,50,1,Healthy,0.6211112861042757
6,6,50,1,Healthy,1.7053431550149478
6,6,50,1,Healthy,0.7640365506862492
6,6,50,1,Healthy,0.8645375127705962
6,6,50,1,Healthy,0.8293055084820783
6,6,50,1,Healthy,0.8175673570027665
6,6,50,1,Healthy,0.8146148401948718
6,6,50,1,Healthy,0.9592063954010265
6,6,50,1,Healthy,1.027484309832375
6,6,50,1,Healthy,1.9901257622558655
6,6,50,1,Healthy,0.9819427418837393
6,6,50,1,Healthy,0.9516082379434818
6,6,50,1,Healthy,0.9842096899084214
6,6,50,1,Healthy,0.9832161632529876
6,6,50,1,Healthy,0.9089070723089338
6,6,50,1,Healthy,0.8602632411406986
6,6,50,1,Healthy,0.9798219594954771
6,6,50,1,Healthy,1.7801886717496653
6,6,50,1,Healthy,0.793110945681337
6,6,50,1,Healthy,0.7713751128356089
6,6,50,1,Healthy,0.7895624911793144
6,6,50,1,Healthy,0.7746436855513634
6,6,50,1,Healthy,0.6643237411204407
6,6,50,1,Healthy,0.592056892234002
6,6,50,1,Healthy,0.47672127119223984
6,6,50,1,Healthy,1.3801948982552488
6,6,50,1,Healthy,0.346077025076134
6,6,50,1,Healthy,0.22076444682582427
6,6,50,1,Healthy,0.24162605275148055
6,6,50,1,Healthy,0.11831557562235448
6,6,50,1,Healthy,0.07690799741095322
6,6,50,2,Healthy,-0.03629249209663885
6,6,50,2,Healthy,-0.08726601418158865
6,6,50,2,Healthy,0.8433966640772137
6,6,50,2,Healthy,-0.2516485612972921
6,6,50,2,Healthy,-0.36475297452485134
6,6,50,2,Healthy,-0.3980578837875288
6,6,50,2,Healthy,-0.42554049881191697
6,6,50,2,Healthy,-0.49143276088053744
6,6,50,2,Healthy,-0.6755476408878177
6,6,50,2,Healthy,-0.7355606154954186
6,6,50,2,Healthy,0.2817728277267037
6,6,50,2,Healthy,-0.815518207973691
6,6,50,2,Healthy,-0.7404883541082045
6,6,50,2,Healthy,-0.7644346776535547
6,6,50,2,Healthy,-0.8196683366650886
6,6,50,2,Healthy,-0.8849993308668794
6,6,50,2,Healthy,-0.9353740157773579
6,6,50,2,Healthy,-0.917568907652548
6,6,50,2,Healthy,0.0682131994539637
6,6,50,2,Healthy,-1.0078693605208675
6,6,50,2,Healthy,-1.0105758804231626
6,6,50,2,Healthy,-1.041076457075511
6,6,50,2,Healthy,-1.003134114924413
6,6,50,2,Healthy,-0.9633166869918853
6,6,50,2,Healthy,-1.0134882061134618
6,6,50,2,Healthy,-0.9079867160809739
6,6,50,2,Healthy,0.03253637001066169
6,6,50,2,Healthy,-0.8942134491452665
6,6,50,2,Healthy,-0.875440803113457
6,6,50,2,Healthy,-0.7704864790047907
6,6,50,2,Healthy,-0.5997609394489631
6,6,50,2,Healthy,-0.6221932162045651
6,6,50,2,Healthy,-0.5353146562788841
6,6,50,2,Healthy,-0.6153557286534868
6,6,50,2,Healthy,0.5172198994896351
6,6,50,2,Healthy,-0.3493857683599733
6,6,50,2,Healthy,-0.25505272548636576
6,6,50,2,Healthy,-0.2821801895653935
6,6,50,2,Healthy,-0.11295561040497673
6,6,50,2,Healthy,-0.05102161033904161
6,6,50,2,Healthy,-0.04201851170732923
6,6,50,2,Healthy,0.08888555521810242
6,6,50,2,Healthy,1.1032480345614344
6,6,50,2,Healthy,0.30580945087087064
6,6,50,2,Healthy,0.31721393501807527
6,6,50,2,Healthy,0.33404705199678597
6,6,50,2,Healthy,0.4414950030626459
6,6,50,2,Healthy,0.5253385030586601
6,6,50,2,Healthy,0.68291730189876
6,6,50,2,Healthy,0.6528896436264918
6,6,50,2,Healthy,1.7826553625847563
6,6,50,2,Healthy,0.6647666887404805
6,6,50,2,Healthy,0.8617117598880318
6,6,50,2,Healthy,0.7680533386506061
6,6,50,2,Healthy,0.9496005848409999
6,6,50,2,Healthy,1.0146781631369772
6,6,50,2,Healthy,0.9210726665563511
6,6,50,2,Healthy,0.8145800877951382
6,6,50,2,Healthy,2.0791577461162363
6,6,50,2,Healthy,1.0510846489332784
6,6,50,2,Healthy,0.9708374326380812
6,6,50,2,Healthy,0.9967596472343887
6,6,50,2,Healthy,0.969020700323836
6,6,50,2,Healthy,0.9112040927522304
6,6,50,2,Healthy,0.9830258326436534
6,6,50,2,Healthy,0.8792790176974653
6,6,50,2,Healthy,1.946885765811364
6,6,50,2,Healthy,0.8474623122149734
6,6,50,2,Healthy,0.8050714445283566
6,6,50,2,Healthy,0.7161723774206482
6,6,50,2,Healthy,0.673533504640198
6,6,50,2,Healthy,0.6907075372754622
6,6,50,2,Healthy,0.5633689175198895
6,6,50,2,Healthy,0.48523745489235376
6,6,50,2,Healthy,1.4097933237239293
6,6,50,2,Healthy,0.29731688609684187
6,6,50,2,Healthy,0.3434169239532696
6,6,50,2,Healthy,0.18579868193015456
6,6,50,2,Healthy,0.14777973189252058
