DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
2,5,4,43,Healthy,0.01321641708073689
2,5,4,43,Healthy,0.07574222939329674
2,5,4,43,Healthy,1.125297608364319
2,5,4,43,Healthy,0.3039921316520118
2,5,4,43,Healthy,0.3542355557873111
2,5,4,43,Healthy,0.40409672534534435
2,5,4,43,Healthy,0.4711135068950869
2,5,4,43,Healthy,0.548009875854048
2,5,4,43,Healthy,0.651474510411832
2,5,4,43,Healthy,0.5948650386264354
2,5,4,43,Healthy,1.7192314523299002
2,5,4,43,Healthy,0.7206230962050283
2,5,4,43,Healthy,0.8347873046232565
2,5,4,43,Healthy,0.9465472743067583
2,5,4,43,Healthy,0.9170946618611847
2,5,4,43,Healthy,0.9314164547437681
2,5,4,43,Healthy,1.1029621324593175
2,5,4,43,Healthy,1.028342465594057
2,5,4,43,Healthy,1.9795494515156034
2,5,4,43,Healthy,1.016465144950803
2,5,4,43,Healthy,1.012342603121892
2,5,4,43,Healthy,0.9344661557896021
2,5,4,43,Healthy,1.0033234796769506
2,5,4,43,Healthy,0.9774016391980442
2,5,4,43,Healthy,0.9150564072585781
2,5,4,43,Healthy,0.9247147794879217
2,5,4,43,Healthy,1.929323352611509
2,5,4,43,Healthy,0.9277274126017876
2,5,4,43,Healthy,0.8485338476099231
2,5,4,43,Healthy,0.810830451854218
2,5,4,43,Healthy,0.5910304780353209
2,5,4,43,Healthy,0.6884797043410962
2,5,4,43,Healthy,0.5614500245546465
2,5,4,43,Healthy,0.5559242277521427
2,5,4,43,Healthy,1.3908544772493392
2,5,4,43,Healthy,0.4335231182857437
2,5,4,43,Healthy,0.25662163590871134
2,5,4,43,Healthy,0.24198347006182772
2,5,4,43,Healthy,0.16332866768764184
2,5,4,43,Healthy,0.1062365904865902
2,5,4,43,Healthy,0.0009564789487950229
2,5,4,43,Healthy,-0.045349118448980257
2,5,4,43,Healthy,0.9455002251798036
2,5,4,43,Healthy,-0.2813247481098663
2,5,4,43,Healthy,-0.2811062548499075
2,5,4,43,Healthy,-0.40835435126757913
2,5,4,43,Healthy,-0.4378660964397132
2,5,4,43,Healthy,-0.5674451469192875
2,5,4,43,Healthy,-0.543808850597962
2,5,4,43,Healthy,-0.6380792368860034
2,5,4,43,Healthy,0.3243650407154175
2,5,4,43,Healthy,-0.7116014301717728
2,5,4,43,Healthy,-0.9162363321600353
2,5,4,43,Healthy,-0.8571999152974346
2,5,4,43,Healthy,-0.9906414490505486
2,5,4,43,Healthy,-0.9404306758056331
2,5,4,43,Healthy,-0.9231361593702547
2,5,4,43,Healthy,-1.019674740699406
2,5,4,43,Healthy,0.07241439443863158
2,5,4,43,Healthy,-0.9537102517315541
2,5,4,43,Healthy,-1.0100246265527142
2,5,4,43,Healthy,-1.1066971075927834
2,5,4,43,Healthy,-0.9748327419321452
2,5,4,43,Healthy,-0.9985316507958264
2,5,4,43,Healthy,-1.029320005266216
