DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
3,9,51,56,Healthy,0.03084851445248743
3,9,51,56,Healthy,0.12638793810686505
3,9,51,56,Healthy,1.2171577373009743
3,9,51,56,Healthy,0.18920784418951483
3,9,51,56,Healthy,0.3311106752839031
3,9,51,56,Healthy,0.4077309819990758
3,9,51,56,Healthy,0.38573183779559356
3,9,51,56,Healthy,0.43500892612141634
3,9,51,56,Healthy,0.5811690672503298
3,9,51,56,Healthy,0.6644971923887592
3,9,51,56,Healthy,1.7203054922972794
3,9,51,56,Healthy,0.7793985284152541
3,9,51,56,Healthy,0.8448109079392636
3,9,51,56,Healthy,0.8797408097049922
3,9,51,56,Healthy,0.809758137730054
3,9,51,56,Healthy,0.8535746427592611
3,9,51,56,Healthy,0.929428256374784
3,9,51,56,Healthy,0.9305604734830191
3,9,51,56,Healthy,2.0267597541248814
3,9,51,56,Healthy,0.952335687640517
3,9,51,56,Healthy,1.015702938946913
3,9,51,56,Healthy,1.038231731079887
3,9,51,56,Healthy,0.997384864026579
3,9,51,56,Healthy,0.9575170690066391
3,9,51,56,Healthy,0.9848529798972957
3,9,51,56,Healthy,1.0002849149414341
3,9,51,56,Healthy,1.854757408619581
3,9,51,56,Healthy,0.8647956064083895
3,9,51,56,Healthy,0.7972381652560268
3,9,51,56,Healthy,0.7926922272652691
3,9,51,56,Healthy,0.7204030394519637
3,9,51,56,Healthy,0.6139135217497186
3,9,51,56,Healthy,0.6528377181845874
3,9,51,56,Healthy,0.5793039540350785
3,9,51,56,Healthy,1.4672917024986996
3,9,51,56,Healthy,0.4331689236485258
3,9,51,56,Healthy,0.2815988898151704
3,9,51,56,Healthy,0.1808772817521439
3,9,51,56,Healthy,0.22330256598238624
3,9,51,56,Healthy,-0.024993956494842665
3,9,51,56,Healthy,-0.01800337685720442
3,9,51,56,Healthy,-0.10184738310676161
3,9,51,56,Healthy,0.8282211837395808
3,9,51,56,Healthy,-0.2618115158680694
3,9,51,56,Healthy,-0.2733603752765067
3,9,51,56,Healthy,-0.3690597447687741
3,9,51,56,Healthy,-0.39060288780526653
3,9,51,56,Healthy,-0.5720468900624425
3,9,51,56,Healthy,-0.6286894521528228
3,9,51,56,Healthy,-0.6123075501888477
3,9,51,56,Healthy,0.3245966125132246
3,9,51,56,Healthy,-0.7272077751874466
3,9,51,56,Healthy,-0.9209895897842469
3,9,51,56,Healthy,-0.8804131901434584
3,9,51,56,Healthy,-0.8679168703720284
3,9,51,56,Healthy,-0.9275540820363805
3,9,51,56,Healthy,-0.9385967766955619
3,9,51,56,Healthy,-0.9709774389191653
3,9,51,56,Healthy,0.06499002515373545
3,9,51,56,Healthy,-0.950280871054763
3,9,51,56,Healthy,-0.9102970298490882
3,9,51,56,Healthy,-0.8822891701396463
3,9,51,56,Healthy,-0.9590445445792968
3,9,51,56,Healthy,-0.9347285402982413
3,9,51,56,Healthy,-0.9142092770910633
3,9,51,56,Healthy,-0.9294744197417771
3,9,51,56,Healthy,0.11403438872647566
3,9,51,56,Healthy,-0.9856458711616567
3,9,51,56,Healthy,-0.7562788857490332
3,9,51,56,Healthy,-0.7918209596501509
3,9,51,56,Healthy,-0.6740061318873684
3,9,51,56,Healthy,-0.6002416776298168
3,9,51,56,Healthy,-0.5301991496822548
3,9,51,56,Healthy,-0.5662150701481432
3,9,51,56,Healthy,0.5825913154994449
3,9,51,56,Healthy,-0.30205434184440527
3,9,51,56,Healthy,-0.30561377798421485
3,9,51,56,Healthy,-0.11939465094955934
3,9,51,56,Healthy,-0.11791824708186116
3,9,51,56,Healthy,-0.1058432224149079
3,9,51,56,Healthy,0.03633525353682937
3,9,51,56,Healthy,0.03441950881772368
3,9,51,56,Healthy,1.2387863446338112
3,9,51,56,Healthy,0.12510041632578
3,9,51,56,Healthy,0.29771175471614064
3,9,51,56,Healthy,0.34534694957706247
3,9,51,56,Healthy,0.3966804907460763
3,9,51,56,Healthy,0.4008294799896384
3,9,51,56,Healthy,0.6173805516326947
3,9,51,56,Healthy,0.6837963540095114
3,9,51,56,Healthy,1.6436954333263685
3,9,51,56,Healthy,0.7780643287901364
3,9,51,56,Healthy,0.8740693579098795
3,9,51,56,Healthy,0.870046447099962
3,9,51,56,Healthy,0.9467287350922287
3,9,51,56,Healthy,0.8600112654698082
3,9,51,56,Healthy,0.8459458197089458
3,9,51,56,Healthy,0.9079701063527493
3,9,51,56,Healthy,1.9703777075131812
3,9,51,56,Healthy,0.9209017420216392
3,9,51,57,Healthy,1.0230289703442088
3,9,51,57,Healthy,1.0298716469628815
3,9,51,57,Healthy,0.9673924315909872
3,9,51,57,Healthy,0.9267341557236187
3,9,51,57,Healthy,0.9490619079277075
3,9,51,57,Healthy,0.9229124517239929
3,9,51,57,Healthy,1.8967482722229667
