DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
6,0,53,1,Healthy,-0.003608723597415111
6,0,53,1,Healthy,0.18219811933610605
6,0,53,1,Healthy,1.1312233866878123
6,0,53,1,Healthy,0.20997019851346976
6,0,53,1,Healthy,0.24713707303059573
6,0,53,1,Healthy,0.25566694837619264
6,0,53,1,Healthy,0.3722549289087603
6,0,53,1,Healthy,0.5352928156156292
6,0,53,1,Healthy,0.6525520139069674
6,0,53,1,Healthy,0.6573429008226753
6,0,53,1,Healthy,1.7791482651095958
6,0,53,1,Healthy,0.7489282650120388
6,0,53,1,Healthy,0.8419580847177484
6,0,53,1,Healthy,0.9033608400275669
6,0,53,1,Healthy,0.8589683639886662
6,0,53,1,Healthy,0.940011399241287
6,0,53,1,Healthy,1.0000231513289453
6,0,53,1,Healthy,0.9660738788368303
6,0,53,1,Healthy,2.056186358327182
6,0,53,1,Healthy,1.0733918764788608
6,0,53,1,Healthy,1.0703027648415906
6,0,53,1,Healthy,0.9776248047674333
6,0,53,1,Healthy,0.9694866541630284
6,0,53,1,Healthy,0.9433799132031295
6,0,53,1,Healthy,1.0168976085481125
6,0,53,1,Healthy,0.8893842616724907
6,0,53,1,Healthy,1.9174553478630934
6,0,53,1,Healthy,0.8291377562334677
6,0,53,1,Healthy,0.762708429618675
6,0,53,1,Healthy,0.6949974981589531
6,0,53,1,Healthy,0.7369353269434522
6,0,53,1,Healthy,0.601125237637135
6,0,53,1,Healthy,0.5964589895793768
6,0,53,1,Healthy,0.43154428149729407
6,0,53,1,Healthy,1.4206759982250812
6,0,53,1,Healthy,0.37628355366968397
6,0,53,1,Healthy,0.23904406809784623
6,0,53,1,Healthy,0.3086586363500588
6,0,53,1,Healthy,0.13361112036819933
6,0,53,1,Healthy,0.09120875916848692
6,0,53,1,Healthy,-0.06041694985468241
6,0,53,1,Healthy,-0.07497626252333374
6,0,53,1,Healthy,0.8394365772965163
6,0,53,1,Healthy,-0.2694521781640742
6,0,53,1,Healthy,-0.40070041218944435
6,0,53,1,Healthy,-0.40171552692304635
6,0,53,1,Healthy,-0.46598552297195067
6,0,53,1,Healthy,-0.6308884805594585
6,0,53,1,Healthy,-0.6688003798185987
6,0,53,1,Healthy,-0.5719184582127569
6,0,53,1,Healthy,0.2964268772249582
6,0,53,1,Healthy,-0.7232772931882276
6,0,53,1,Healthy,-0.7326000210628577
6,0,53,1,Healthy,-0.8249907016103848
6,0,53,1,Healthy,-0.9656790969614624
6,0,53,1,Healthy,-0.9134891005444261
6,0,53,1,Healthy,-0.8726507985560849
6,0,53,1,Healthy,-0.9133656655233647
6,0,53,1,Healthy,0.018191888775173495
6,0,53,1,Healthy,-1.0286944942393226
6,0,53,1,Healthy,-0.9500785688451023
6,0,53,1,Healthy,-0.9923751194814856
6,0,53,1,Healthy,-0.8685883174881073
6,0,53,1,Healthy,-0.9265540803867787
6,0,53,1,Healthy,-0.974623747983676
6,0,53,1,Healthy,-0.9226671815143399
6,0,53,1,Healthy,0.14444497608955573
6,0,53,1,Healthy,-0.8231185353878443
6,0,53,1,Healthy,-0.8101711151617806
6,0,53,1,Healthy,-0.8013222034808576
6,0,53,1,Healthy,-0.834859834391912
6,0,53,1,Healthy,-0.7536983944769224
6,0,53,1,Healthy,-0.5162503909861307
6,0,53,1,Healthy,-0.5375419588042631
6,0,53,1,Healthy,0.6011695653538262
6,0,53,1,Healthy,-0.4706350388363896
6,0,53,1,Healthy,-0.30631628382975595
6,0,53,1,Healthy,-0.18281576752318351
6,0,53,1,Healthy,-0.24377656697809325
6,0,53,1,Healthy,-0.044416534144165166
6,0,53,1,Healthy,-0.028719216836717767
6,0,53,1,Healthy,0.1297508014813834
6,0,53,1,Healthy,1.0652954479377361
6,0,53,1,Healthy,0.177678113226402
6,0,53,1,Healthy,0.3898110075291132
6,0,53,1,Healthy,0.33428614523849903
6,0,53,1,Healthy,0.427101562991459
6,0,53,1,Healthy,0.5204952868888786
6,0,53,1,Healthy,0.5477026537426887
6,0,53,1,Healthy,0.5687347849272814
6,0,53,1,Healthy,1.7824863287302217
6,0,53,1,Healthy,0.6855151576929732
6,0,53,1,Healthy,0.8459347712449272
6,0,53,1,Healthy,0.8976285254636943
6,0,53,1,Healthy,0.9196536609728407
6,0,53,1,Healthy,0.8547465505445747
6,0,53,1,Healthy,0.8977274671064328
6,0,53,1,Healthy,0.9832971072005541
6,0,53,1,Healthy,1.9488357125171967
6,0,53,1,Healthy,1.036171741827332
6,0,53,2,Healthy,0.9698065503620431
6,0,53,2,Healthy,0.997452769774494
6,0,53,2,Healthy,0.9509028169302046
6,0,53,2,Healthy,0.9911865412513171
6,0,53,2,Healthy,0.9408777393615063
6,0,53,2,Healthy,0.9201874394835914
6,0,53,2,Healthy,1.8960364750098107
6,0,53,2,Healthy,0.8603196667962117
6,0,53,2,Healthy,0.7422196713208844
6,0,53,2,Healthy,0.7495435288076343
6,0,53,2,Healthy,0.6658145703391114
6,0,53,2,Healthy,0.5592103388392442
6,0,53,2,Healthy,0.6104944635657109
6,0,53,2,Healthy,0.49102614768337843
6,0,53,2,Healthy,1.405878013883278
6,0,53,2,Healthy,0.4027255516813836
6,0,53,2,Healthy,0.3357995950214522
6,0,53,2,Healthy,0.16649825363856885
6,0,53,2,Healthy,0.22931583571925468
6,0,53,2,Healthy,-0.013550990297118051
6,0,53,2,Healthy,0.04018171640052956
6,0,53,2,Healthy,-0.09637499384561295
6,0,53,2,Healthy,0.8383352780962231
6,0,53,2,Healthy,-0.24227884702215302
6,0,53,2,Healthy,-0.3815543666075362
6,0,53,2,Healthy,-0.3744361692970128
6,0,53,2,Healthy,-0.4563163250398833
6,0,53,2,Healthy,-0.471347366316425
6,0,53,2,Healthy,-0.6240831228292363
6,0,53,2,Healthy,-0.7596827050960525
6,0,53,2,Healthy,0.28432678853369997
6,0,53,2,Healthy,-0.6503476692252382
6,0,53,2,Healthy,-0.7963824957142872
6,0,53,2,Healthy,-0.828101152802754
6,0,53,2,Healthy,-0.9249930970849846
6,0,53,2,Healthy,-0.830921583750751
6,0,53,2,Healthy,-0.9608261932758563
6,0,53,2,Healthy,-1.0046143787900101
6,0,53,2,Healthy,-0.029115387980758585
6,0,53,2,Healthy,-1.0014516974624998
6,0,53,2,Healthy,-0.9090382253436454
6,0,53,2,Healthy,-1.01613557721682
6,0,53,2,Healthy,-0.9708419081481525
6,0,53,2,Healthy,-1.0168832211102248
6,0,53,2,Healthy,-0.9666474527964565
6,0,53,2,Healthy,-0.9251406387997031
6,0,53,2,Healthy,0.09057053830194779
6,0,53,2,Healthy,-0.8599646788448886
6,0,53,2,Healthy,-0.8448895125903656
6,0,53,2,Healthy,-0.7718154437260364
6,0,53,2,Healthy,-0.6392534357792184
6,0,53,2,Healthy,-0.6485578323354182
6,0,53,2,Healthy,-0.6012968481330497
6,0,53,2,Healthy,-0.6067536973995814
6,0,53,2,Healthy,0.5167652604976867
6,0,53,2,Healthy,-0.38599391947268236
6,0,53,2,Healthy,-0.26572174990651065
6,0,53,2,Healthy,-0.2700824730854823
6,0,53,2,Healthy,-0.21390918938917317
6,0,53,2,Healthy,-0.1735272643528628
6,0,53,2,Healthy,-0.007222940342394371
6,0,53,2,Healthy,0.06378795030432914
6,0,53,2,Healthy,1.2147755065150816
6,0,53,2,Healthy,0.2973489919147475
6,0,53,2,Healthy,0.25931949084588557
6,0,53,2,Healthy,0.46648638248039737
6,0,53,2,Healthy,0.48862679811271853
6,0,53,2,Healthy,0.49064852886926696
6,0,53,2,Healthy,0.5968589707434497
6,0,53,2,Healthy,0.6097392032861478
6,0,53,2,Healthy,1.743714476154825
6,0,53,2,Healthy,0.7842580639154771
6,0,53,2,Healthy,0.8999306411757644
6,0,53,2,Healthy,0.8746012927151324
6,0,53,2,Healthy,0.9438028157609225
6,0,53,2,Healthy,0.9715073986768212
6,0,53,2,Healthy,0.9891391077197653
6,0,53,2,Healthy,1.0256030956742872
6,0,53,2,Healthy,2.061565127406379
6,0,53,2,Healthy,1.015414812237037
6,0,53,2,Healthy,0.9101019474287072
6,0,53,2,Healthy,1.03279205677824
6,0,53,2,Healthy,0.9299253880805036
6,0,53,2,Healthy,0.9834138764459818
6,0,53,2,Healthy,1.0074177154655943
6,0,53,2,Healthy,0.8645651740207282
6,0,53,2,Healthy,1.9406558075512816
6,0,53,2,Healthy,0.9583853087446725
6,0,53,2,Healthy,0.7959469199111231
6,0,53,2,Healthy,0.755664140240087
6,0,53,2,Healthy,0.7469258709343538
6,0,53,2,Healthy,0.6676785066317977
6,0,53,2,Healthy,0.5530406851164048
6,0,53,2,Healthy,0.444397464275199
6,0,53,2,Healthy,1.4822969690114702
6,0,53,2,Healthy,0.3309403425058507
6,0,53,2,Healthy,0.2877114512451757
6,0,53,2,Healthy,0.3169546556995255
6,0,53,2,Healthy,0.1342873799815524
6,0,53,2,Healthy,0.08191771280450459
6,0,53,3,Healthy,-0.05653181383208722
6,0,53,3,Healthy,0.047909771466478374
6,0,53,3,Healthy,0.8215068689004439
6,0,53,3,Healthy,-0.17202208806661848
6,0,53,3,Healthy,-0.2855530035646079
6,0,53,3,Healthy,-0.33098344397268903
6,0,53,3,Healthy,-0.49266934697152537
6,0,53,3,Healthy,-0.4977060174066361
6,0,53,3,Healthy,-0.5772087191379811
6,0,53,3,Healthy,-0.5598248792374313
6,0,53,3,Healthy,0.324192927503334
6,0,53,3,Healthy,-0.7287472716552675
6,0,53,3,Healthy,-0.8601989506059925
6,0,53,3,Healthy,-0.7827261928223067
6,0,53,3,Healthy,-0.9581873721346099
6,0,53,3,Healthy,-0.9314353884635457
6,0,53,3,Healthy,-0.8943827051965063
6,0,53,3,Healthy,-0.9763075717839961
6,0,53,3,Healthy,-0.02777732819477871
6,0,53,3,Healthy,-0.9949902449563056
6,0,53,3,Healthy,-0.9917458531614666
6,0,53,3,Healthy,-1.04937464083627
6,0,53,3,Healthy,-0.9003893851329532
6,0,53,3,Healthy,-0.9443023497250028
6,0,53,3,Healthy,-0.9043295630575882
6,0,53,3,Healthy,-1.0050224381096786
6,0,53,3,Healthy,0.11693206807601357
6,0,53,3,Healthy,-0.909017241666521
6,0,53,3,Healthy,-0.8115804955075356
6,0,53,3,Healthy,-0.7040137107142526
6,0,53,3,Healthy,-0.7199004017406613
6,0,53,3,Healthy,-0.5647462928957144
6,0,53,3,Healthy,-0.5391979993919307
6,0,53,3,Healthy,-0.5475188047426905
6,0,53,3,Healthy,0.47357984569430167
6,0,53,3,Healthy,-0.293937131177545
6,0,53,3,Healthy,-0.24882547344058717
6,0,53,3,Healthy,-0.29017164604465623
6,0,53,3,Healthy,-0.2442701679081673
6,0,53,3,Healthy,7.844966500736295e-05
6,0,53,3,Healthy,0.0056670979934335276
6,0,53,3,Healthy,0.01738941318697851
6,0,53,3,Healthy,1.214981287987909
6,0,53,3,Healthy,0.25944875000943945
6,0,53,3,Healthy,0.3587865821253399
6,0,53,3,Healthy,0.4098073654929728
6,0,53,3,Healthy,0.519965327551424
6,0,53,3,Healthy,0.5967254444228415
6,0,53,3,Healthy,0.6184594590139717
6,0,53,3,Healthy,0.6524422394201695
6,0,53,3,Healthy,1.63111822021618
6,0,53,3,Healthy,0.7275480351196694
6,0,53,3,Healthy,0.8934640532195498
6,0,53,3,Healthy,0.8906854466007835
6,0,53,3,Healthy,0.8926207958049789
6,0,53,3,Healthy,0.8926995112428591
6,0,53,3,Healthy,1.046865751865598
6,0,53,3,Healthy,1.0406019868050644
6,0,53,3,Healthy,2.0266994803861826
6,0,53,3,Healthy,0.9350230160237081
6,0,53,3,Healthy,0.9940538759611837
6,0,53,3,Healthy,0.9470832970256958
6,0,53,3,Healthy,0.8817742137809512
6,0,53,3,Healthy,0.9474759387309277
6,0,53,3,Healthy,0.8878986196938703
6,0,53,3,Healthy,0.898881072067873
6,0,53,3,Healthy,1.9221607753165089
6,0,53,3,Healthy,0.843427631381056
6,0,53,3,Healthy,0.828821049758831
6,0,53,3,Healthy,0.8543538745477606
6,0,53,3,Healthy,0.6887723905056953
6,0,53,3,Healthy,0.5925720021553761
6,0,53,3,Healthy,0.5224147726986533
6,0,53,3,Healthy,0.5764685429061764
6,0,53,3,Healthy,1.4751954186967466
6,0,53,3,Healthy,0.4039199471817056
6,0,53,3,Healthy,0.27662471128000327
6,0,53,3,Healthy,0.258643542596847
6,0,53,3,Healthy,0.16904980585300505
6,0,53,3,Healthy,0.0816084994704934
6,0,53,3,Healthy,0.03596936251055641
6,0,53,3,Healthy,-0.03208601732744444
6,0,53,3,Healthy,0.8571316786347547
6,0,53,3,Healthy,-0.23452702147131277
6,0,53,3,Healthy,-0.39403497718190966
6,0,53,3,Healthy,-0.4471242923167193
