DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
5,22,35,11,Unhealthy,-0.04138355087813669
5,22,35,11,Unhealthy,-0.009102877917116503
5,22,35,11,Unhealthy,1.1720825617716917
5,22,35,11,Unhealthy,0.2617495367822166
5,22,35,11,Unhealthy,0.44333405182877045
5,22,35,11,Unhealthy,0.5051886598678615
5,22,35,11,Unhealthy,0.5603199892148845
5,22,35,11,Unhealthy,0.577405092593468
5,22,35,11,Unhealthy,1.6828362264227419
5,22,35,11,Unhealthy,0.7380908647809497
5,22,35,11,Unhealthy,0.7849145000675501
5,22,35,11,Unhealthy,0.9193799382825887
5,22,35,11,Unhealthy,0.8885552685867661
5,22,35,11,Unhealthy,0.9916877833706208
5,22,35,11,Unhealthy,0.9360900112314634
5,22,35,11,Unhealthy,2.0760499332677878
5,22,35,11,Unhealthy,0.9904178213178474
5,22,35,11,Unhealthy,0.9822889467647631
5,22,35,11,Unhealthy,1.0658018389735266
5,22,35,11,Unhealthy,0.9386498766541014
5,22,35,11,Unhealthy,0.8546546883579056
5,22,35,11,Unhealthy,0.875522987638739
5,22,35,11,Unhealthy,1.9688590154378542
5,22,35,11,Unhealthy,0.7603197005778398
5,22,35,11,Unhealthy,0.7987918007937709
5,22,35,11,Unhealthy,0.7456341846177255
5,22,35,11,Unhealthy,0.6320375176109944
5,22,35,11,Unhealthy,0.4969910472609055
5,22,35,11,Unhealthy,1.4996573700257998
5,22,35,11,Unhealthy,0.4043542144394638
5,22,35,11,Unhealthy,0.2790792001699776
5,22,35,11,Unhealthy,0.2637983314001757
5,22,35,11,Unhealthy,0.14586863215374618
5,22,35,11,Unhealthy,0.024156455932106167
5,22,35,11,Unhealthy,-0.018156190289438594
5,22,35,11,Unhealthy,0.8281504828012635
5,22,35,11,Unhealthy,-0.2910981623985275
5,22,35,11,Unhealthy,-0.34873453573534813
5,22,35,11,Unhealthy,-0.5273406104213019
5,22,35,11,Unhealthy,-0.5151979316885099
5,22,35,11,Unhealthy,-0.507233285998315
5,22,35,11,Unhealthy,-0.6604330399570036
5,22,35,11,Unhealthy,0.18591017405536703
5,22,35,11,Unhealthy,-0.7964236691197312
5,22,35,11,Unhealthy,-0.8051640710608842
5,22,35,11,Unhealthy,-0.8452820654400499
5,22,35,11,Unhealthy,-1.0139028828101293
5,22,35,11,Unhealthy,-0.9758713230615608
5,22,35,11,Unhealthy,-0.006624728704505624
5,22,35,11,Unhealthy,-1.102798446808431
5,22,35,11,Unhealthy,-0.9213947317403922
5,22,35,11,Unhealthy,-0.934982937556911
5,22,35,11,Unhealthy,-0.9400900649317057
5,22,35,11,Unhealthy,-0.9555264207332147
5,22,35,11,Unhealthy,-0.8942734042877055
5,22,35,11,Unhealthy,0.10198303330435782
5,22,35,11,Unhealthy,-0.8118196159073445
5,22,35,11,Unhealthy,-0.7217028657760038
5,22,35,11,Unhealthy,-0.812951001703872
5,22,35,11,Unhealthy,-0.7408852346493003
5,22,35,11,Unhealthy,-0.5335479492773225
