DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
4,20,7,48,Healthy,-0.0036828478172546484
4,20,7,48,Healthy,0.00861396623342607
4,20,7,48,Healthy,1.2465844735481848
4,20,7,48,Healthy,0.24165290077939802
4,20,7,48,Healthy,0.28315201270706997
4,20,7,48,Healthy,0.3280396597837705
4,20,7,48,Healthy,0.46457605299289695
4,20,7,48,Healthy,0.5738250989061177
4,20,7,48,Healthy,0.5632488759860267
4,20,7,48,Healthy,0.6247609916804736
4,20,7,48,Healthy,1.7248178331276827
4,20,7,48,Healthy,0.8276201850098707
4,20,7,48,Healthy,0.8124194200034861
4,20,7,48,Healthy,0.9162993537984377
4,20,7,48,Healthy,0.8748084651624395
4,20,7,48,Healthy,1.0712163831252677
4,20,7,48,Healthy,0.9780663761972376
4,20,7,48,Healthy,0.987380958539743
4,20,7,48,Healthy,2.0134240549545472
4,20,7,48,Healthy,1.0596614257497279
4,20,7,48,Healthy,0.9513557693543778
4,20,7,48,Healthy,1.0145921387627972
4,20,7,48,Healthy,0.9599485021734078
4,20,7,48,Healthy,0.9841346940148593
4,20,7,48,Healthy,0.9716572270466648
4,20,7,48,Healthy,0.9475644129091909
4,20,7,48,Healthy,1.8200360580894397
4,20,7,48,Healthy,0.7506037740202499
4,20,7,48,Healthy,0.7920735463337528
4,20,7,48,Healthy,0.7946991184473857
4,20,7,48,Healthy,0.7185984893722154
4,20,7,48,Healthy,0.689398560834422
4,20,7,48,Healthy,0.6077529133932982
4,20,7,48,Healthy,0.49285567139076775
4,20,7,48,Healthy,1.5527863348590158
4,20,7,48,Healthy,0.3555483693796513
4,20,7,48,Healthy,0.27790682541329476
4,20,7,48,Healthy,0.2570597661584097
4,20,7,48,Healthy,0.15278766282034104
4,20,7,48,Healthy,0.06900183199598352
4,20,7,48,Healthy,-0.07300874787643866
4,20,7,48,Healthy,-0.11901177341212005
4,20,7,48,Healthy,0.8338152699081693
4,20,7,48,Healthy,-0.24253806750051352
4,20,7,48,Healthy,-0.3717145874490463
4,20,7,48,Healthy,-0.38311277818406153
4,20,7,48,Healthy,-0.41145040095203245
4,20,7,48,Healthy,-0.5908080074679933
4,20,7,48,Healthy,-0.5723331543344716
4,20,7,48,Healthy,-0.6529786546289412
4,20,7,48,Healthy,0.268429864346337
4,20,7,48,Healthy,-0.8014426749059024
4,20,7,48,Healthy,-0.8473263021429458
4,20,7,48,Healthy,-0.8342249828596601
4,20,7,48,Healthy,-0.8915393772014609
4,20,7,48,Healthy,-0.8878791523438483
4,20,7,48,Healthy,-0.9875318501928376
4,20,7,48,Healthy,-0.9767208184057038
4,20,7,48,Healthy,-0.03765205216202462
4,20,7,48,Healthy,-0.9819743272914532
4,20,7,48,Healthy,-0.9894442154713629
4,20,7,48,Healthy,-0.9790049712610097
4,20,7,48,Healthy,-1.057770161274274
4,20,7,48,Healthy,-0.9602518260355182
4,20,7,48,Healthy,-0.956736951200453
4,20,7,48,Healthy,-0.9595037397054156
4,20,7,48,Healthy,0.12080851777920969
4,20,7,48,Healthy,-0.8318245782224859
4,20,7,48,Healthy,-0.7933342725730473
