DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
6,21,45,33,Unhealthy,0.06573749485327086
6,21,45,33,Unhealthy,0.1993594655333628
6,21,45,33,Unhealthy,1.1449128085216822
6,21,45,33,Unhealthy,0.20882297979079215
6,21,45,33,Unhealthy,0.4058253699717014
6,21,45,33,Unhealthy,0.40750769214895693
6,21,45,33,Unhealthy,0.5283272452342899
6,21,45,33,Unhealthy,0.6391308978174244
6,21,45,33,Unhealthy,1.6360759907327578
6,21,45,33,Unhealthy,0.7516694137812191
6,21,45,33,Unhealthy,0.7598802248355473
6,21,45,33,Unhealthy,0.7893993030624461
6,21,45,33,Unhealthy,0.8146392863414519
6,21,45,33,Unhealthy,1.022400015222475
6,21,45,33,Unhealthy,0.9666385996342678
6,21,45,33,Unhealthy,2.041049433406619
6,21,45,33,Unhealthy,1.038181708069582
6,21,45,33,Unhealthy,0.9535314386494037
6,21,45,33,Unhealthy,0.9488795186383834
6,21,45,33,Unhealthy,0.9469831498413886
6,21,45,33,Unhealthy,0.9197792991065682
6,21,45,33,Unhealthy,0.9128431466168101
6,21,45,33,Unhealthy,1.9133866201838792
6,21,45,33,Unhealthy,0.8085800784391557
6,21,45,33,Unhealthy,0.7125034844968743
6,21,45,33,Unhealthy,0.6783985472031389
6,21,45,33,Unhealthy,0.5993311489197296
6,21,45,33,Unhealthy,0.5162458567149711
6,21,45,33,Unhealthy,1.4784825328987026
6,21,45,33,Unhealthy,0.3824143592910805
6,21,45,33,Unhealthy,0.26019338924312185
6,21,45,33,Unhealthy,0.2045007062411256
6,21,45,33,Unhealthy,0.054888204048747294
6,21,45,33,Unhealthy,-0.03914357975446754
6,21,45,33,Unhealthy,-0.12984393377106807
6,21,45,33,Unhealthy,0.7688623158172319
6,21,45,33,Unhealthy,-0.2170998852972596
6,21,45,33,Unhealthy,-0.3324678938954135
6,21,45,33,Unhealthy,-0.46424393277508036
6,21,45,33,Unhealthy,-0.5786866309080069
6,21,45,33,Unhealthy,-0.49745097433042085
6,21,45,33,Unhealthy,-0.642795513229084
6,21,45,33,Unhealthy,0.2781278887858684
6,21,45,33,Unhealthy,-0.7207553428092113
6,21,45,33,Unhealthy,-0.8367667891570177
6,21,45,33,Unhealthy,-0.854344408844032
6,21,45,33,Unhealthy,-0.9008382073057465
6,21,45,33,Unhealthy,-0.9779340117671316
6,21,45,33,Unhealthy,0.06118299913477596
6,21,45,33,Unhealthy,-0.9635620748983148
6,21,45,33,Unhealthy,-0.9743274278185734
6,21,45,33,Unhealthy,-0.9282136220587031
6,21,45,33,Unhealthy,-0.9691660373934399
6,21,45,33,Unhealthy,-0.9496960101199302
6,21,45,33,Unhealthy,-0.8757572910046264
6,21,45,33,Unhealthy,0.14097863096871266
6,21,45,33,Unhealthy,-0.8437811348706358
6,21,45,33,Unhealthy,-0.7715638455995575
6,21,45,33,Unhealthy,-0.7447062605559558
6,21,45,33,Unhealthy,-0.7197677805982671
6,21,45,33,Unhealthy,-0.6250690525788017
6,21,45,33,Unhealthy,-0.4986651455550774
6,21,45,33,Unhealthy,0.5491800667086485
6,21,45,33,Unhealthy,-0.40452080781147043
6,21,45,33,Unhealthy,-0.2716512890879898
6,21,45,33,Unhealthy,-0.12237217312589807
6,21,45,33,Unhealthy,-0.10709762398114099
6,21,45,33,Unhealthy,0.045346047773424776
6,21,45,33,Unhealthy,1.181188553970013
6,21,45,33,Unhealthy,0.18582002861616048
6,21,45,33,Unhealthy,0.3341297829636609
6,21,45,33,Unhealthy,0.2921141310962488
6,21,45,33,Unhealthy,0.4829612541936192
6,21,45,33,Unhealthy,0.5755843511244135
6,21,45,33,Unhealthy,0.6367949497620906
6,21,45,33,Unhealthy,1.6122468821906688
6,21,45,33,Unhealthy,0.7086469879548671
