DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
2,5,57,0,Healthy,-0.01213314807888867
2,5,57,0,Healthy,0.03770185311409968
2,5,57,0,Healthy,1.0699082152482937
2,5,57,0,Healthy,0.2672663177033915
2,5,57,0,Healthy,0.31449460730261597
2,5,57,0,Healthy,0.3949125664056744
2,5,57,0,Healthy,0.5411600528755184
2,5,57,0,Healthy,0.5283792914815606
2,5,57,0,Healthy,0.5536869374402056
2,5,57,0,Healthy,0.5974852467397749
2,5,57,0,Healthy,1.7101193182663166
2,5,57,0,Healthy,0.7266533881005527
2,5,57,0,Healthy,0.8166271090775137
2,5,57,0,Healthy,0.8837131492346255
2,5,57,0,Healthy,0.928881607402807
2,5,57,0,Healthy,0.8964871621708383
2,5,57,0,Healthy,0.940921380225189
2,5,57,0,Healthy,0.9593658152879161
2,5,57,0,Healthy,1.9653452424334703
2,5,57,0,Healthy,0.8963740023626271
2,5,57,0,Healthy,1.0269356279272994
2,5,57,0,Healthy,1.015541311787883
2,5,57,0,Healthy,1.0889171589857891
2,5,57,0,Healthy,1.0000605536212261
2,5,57,0,Healthy,0.9411553834515516
2,5,57,0,Healthy,0.9262338265782487
2,5,57,0,Healthy,1.8720821725234549
2,5,57,0,Healthy,0.8729409039858119
2,5,57,0,Healthy,0.724841029122141
2,5,57,0,Healthy,0.7941731222434094
2,5,57,0,Healthy,0.7944558525394181
2,5,57,0,Healthy,0.6082340084702484
2,5,57,0,Healthy,0.6741898780132604
2,5,57,0,Healthy,0.49402379761037707
2,5,57,0,Healthy,1.35718132999604
2,5,57,0,Healthy,0.38740818838861485
2,5,57,0,Healthy,0.271545130808733
2,5,57,0,Healthy,0.24050268893862578
2,5,57,0,Healthy,0.21501655771805112
2,5,57,0,Healthy,0.037896463163307685
2,5,57,0,Healthy,-0.061922316211534954
2,5,57,0,Healthy,-0.0927609445416968
2,5,57,0,Healthy,0.7389518281574835
2,5,57,0,Healthy,-0.307724871403278
2,5,57,0,Healthy,-0.29954396733661504
2,5,57,0,Healthy,-0.42771425985317557
2,5,57,0,Healthy,-0.4062638173975891
2,5,57,0,Healthy,-0.47604250271730486
2,5,57,0,Healthy,-0.5921877247862386
