,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,1.1891530000000001,-1.443082,0.43082200000000004,0.11818499999999998,0.991856,-0.04743,-1.519617,-1.15204,-0.437979,-0.19226600000000002,-0.314548,0.14034100000000002
1,1.428364,-1.46402,0.6881729999999999,0.10547100000000001,0.9943049999999999,-0.015125,-1.8311990000000002,-0.485129,-0.712338,-0.317614,-0.239819,0.360218
2,1.789811,-1.477486,1.048965,0.090924,0.99565,0.020238,-1.606528,0.391771,-0.685187,-0.23640100000000003,-0.227019,0.244517
3,2.023474,-1.482272,1.268704,0.079478,0.996084,0.038655,-0.34480500000000003,0.9629340000000001,-0.49123500000000003,-0.071177,-0.187674,0.006938
4,2.124685,-1.4934319999999999,1.3526610000000001,0.065703,0.997009,0.040635000000000004,-0.074625,0.6980350000000001,-0.8137479999999999,0.123018,0.1586,-0.361207
5,2.40122,-1.501794,1.620494,0.046485000000000005,0.9976200000000001,0.050871,-0.710151,0.392963,-0.960938,0.064859,0.015380000000000001,-0.070677
6,2.738922,-1.499119,1.949714,0.028051,0.997432,0.065855,-0.646818,0.590435,-0.848585,0.0787,-0.084392,0.028291000000000004
7,2.9979,-1.497314,2.193357,0.010508,0.997301,0.072625,-0.132508,0.872933,-0.812248,0.179449,-0.063341,-0.071038
8,-3.101922,-1.497308,2.361775,-0.0029100000000000003,0.997301,0.073326,-0.055297000000000006,0.62613,-0.432174,0.431667,0.088408,-0.286446
9,-3.095475,-1.492433,2.365613,-0.003607,0.9969309999999999,0.07816100000000001,-0.36596799999999996,-0.208392,0.20552199999999998,0.525107,0.09894,-0.264273
10,3.081425,-1.483394,2.270523,0.005247,0.996183,0.08709800000000001,-0.44060699999999997,-0.666121,0.451279,0.5335409999999999,0.037264,-0.061387
11,2.9938569999999998,-1.476851,2.190175,0.013803999999999999,0.99559,0.09275499999999999,-0.181693,-0.18701600000000002,0.294376,0.429846,0.399536,0.059147000000000005
12,2.952277,-1.478969,2.152892,0.017251,0.9957870000000001,0.09003,0.38911599999999996,-0.32054099999999996,0.157529,0.253944,0.569475,-0.048527
13,2.778151,-1.493296,1.988584,0.027512,0.9969979999999999,0.072336,1.131205,-0.605434,0.695052,0.124252,0.43413900000000005,-0.013971
14,2.315039,-1.505168,1.5368870000000001,0.048214,0.9978469999999999,0.044400999999999996,1.486734,-0.5606,1.1621549999999998,0.24953000000000003,0.190187,0.139376
15,1.6904430000000001,-1.4944620000000002,0.912993,0.075683,0.997088,0.009099,2.040368,0.221269,1.4918959999999999,0.23219299999999998,-0.045458,-0.034962
16,1.2063959999999998,-1.451609,0.41305,0.111079,0.992906,-0.042369,2.872676,0.9483600000000001,1.95825,-0.16863499999999998,0.375182,-0.160405
17,1.058689,-1.397259,0.23485100000000003,0.150505,0.98498,-0.084603,1.8497029999999999,1.652954,1.668191,-0.332435,0.625631,-0.044654
18,1.0466520000000001,-1.371514,0.179636,0.17138,0.980209,-0.099071,0.6769430000000001,2.448394,0.369636,-0.516213,0.708176,0.323573
19,1.0547,-1.363237,0.13455999999999999,0.179223,0.9785370000000001,-0.10169,0.764318,2.533824,0.24195,-0.649804,0.23038699999999998,0.318212
20,1.05513,-1.335617,0.094338,0.202709,0.9724729999999999,-0.1149,1.165758,1.4993,1.52581,-0.701809,0.140015,0.329393
21,1.071404,-1.281922,0.09851900000000001,0.250076,0.958565,-0.13642,1.2873809999999999,0.123953,2.7696959999999997,-0.558059,0.12899000000000002,0.269354
22,1.083007,-1.213009,0.116126,0.30935300000000004,0.936674,-0.164128,1.500702,-0.266852,3.345322,-0.041531,0.033875999999999996,0.23914000000000002
23,1.084144,-1.13555,0.120556,0.372679,0.906766,-0.197183,1.857144,-0.10991,3.4822059999999997,0.006075,-0.07774099999999999,0.216531
24,1.073049,-1.0566520000000001,0.114771,0.432113,0.870714,-0.234802,2.0274799999999997,-0.524511,3.3867190000000003,0.047807,-0.384096,0.069488
25,1.03944,-0.9787520000000001,0.107373,0.48111099999999996,0.829802,-0.282769,2.108048,-2.0132939999999997,3.199046,-0.065187,-0.486677,-0.019905000000000003
26,0.9726819999999999,-0.9090239999999999,0.098322,0.507833,0.788905,-0.346023,1.97202,-3.312808,2.488326,-0.10172,-0.519648,-0.054871
27,0.921478,-0.871872,0.097384,0.51246,0.7655350000000001,-0.389023,0.507548,-1.820225,0.796938,-0.117898,-0.688905,-0.085296
28,0.9008379999999999,-0.8753879999999999,0.097725,0.502208,0.767792,-0.397843,-0.409302,-0.812649,-0.493691,-0.498561,-0.439255,0.08136
29,0.88434,-0.8963469999999999,0.098475,0.483021,0.781051,-0.395786,-0.781628,-0.84551,-1.010065,-0.537449,-0.272796,0.370044
30,0.868303,-0.9310950000000001,0.090348,0.45561499999999994,0.8022739999999999,-0.385705,-1.013144,-0.175867,-1.769909,-0.491504,-0.271848,0.590371
31,0.8623069999999999,-0.9769610000000001,0.075803,0.424885,0.828801,-0.364086,-1.2636610000000001,0.49423999999999996,-2.097257,-0.33855100000000005,-0.348622,0.5611079999999999
32,0.868064,-1.0261,0.06571,0.395393,0.8552850000000001,-0.334886,-1.4717209999999998,0.850275,-1.975253,-0.100578,-0.30496100000000004,0.46341099999999996
33,0.8974200000000001,-1.072634,0.07294500000000001,0.373513,0.8784620000000001,-0.297975,-1.6415529999999998,1.390739,-1.388542,0.342262,0.25406100000000004,-0.089903
34,0.955534,-1.094121,0.11335899999999999,0.374685,0.888525,-0.26482100000000003,-1.269275,0.689263,0.548439,1.090876,1.407831,-0.95457
35,1.045628,-1.068928,0.197479,0.416232,0.876685,-0.241184,-0.688224,1.133269,2.758876,0.90643,1.088341,-0.582074
36,1.1113899999999999,-1.023555,0.259171,0.46638,0.8539629999999999,-0.230723,-0.11751199999999999,0.145877,2.501345,0.5962270000000001,-0.09193899999999999,-0.27297
37,1.138741,-0.9935200000000001,0.27970700000000004,0.495591,0.837952,-0.22852199999999998,0.45989300000000005,1.10849,1.036407,0.32875,-0.233185,0.187049
38,1.13809,-0.989374,0.262922,0.498591,0.8356819999999999,-0.2303,0.353875,-0.21902800000000003,-0.687811,-0.189387,0.16805599999999998,0.0038439999999999998
39,1.091893,-1.02662,0.23749800000000001,0.459467,0.855554,-0.238564,-0.676566,-1.2544540000000002,-2.727576,-0.24174,0.48676099999999994,0.31404899999999997
40,1.059441,-1.098272,0.228877,0.396912,0.8904219999999999,-0.222723,-1.986978,-1.6481310000000002,-3.307723,-0.162445,0.919377,0.18321800000000002
