,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,0.058185,-0.09425800000000001,0.253608,0.05789400000000001,0.09411900000000001,-0.993876,0.9037879999999999,0.307765,0.097899,0.171369,0.005582,-0.19695
1,0.06346900000000001,-0.077247,0.255079,0.063237,0.07717,-0.9950100000000001,0.79865,0.209998,0.12933699999999998,0.227611,0.039209,-0.274124
2,0.066236,-0.063519,0.256517,0.066054,0.063476,-0.9957950000000001,0.600897,0.105308,0.107793,0.102586,-0.026794,-0.191873
3,0.067569,-0.054561,0.258063,0.06741699999999999,0.054534000000000006,-0.996233,0.311409,0.026414999999999998,0.108009,0.018124,-0.06515399999999999,-0.15195999999999998
4,0.066051,-0.051882000000000005,0.25997800000000004,0.065914,0.051859,-0.9964770000000001,0.074692,-0.159272,0.129026,-0.084057,-0.052637,-0.044203
5,0.06192999999999999,-0.051306,0.262803,0.061809,0.051284,-0.99677,-0.012069,-0.22612,0.13812,-0.103953,-0.094237,-0.021327000000000002
6,0.058053,-0.051032,0.26460500000000003,0.057945,0.05101,-0.997016,0.018307,-0.202435,0.049638999999999996,-0.090766,-0.185668,0.02053
7,0.052683,-0.050462,0.26474200000000003,0.05259199999999999,0.05044,-0.997341,0.019296999999999998,-0.270411,-0.001542,-0.104197,-0.135752,-0.0045049999999999995
8,0.048173,-0.05131,0.265349,0.048091,0.051288,-0.997525,-0.088475,-0.223367,0.04892,-0.14470999999999998,-0.059405999999999994,0.007932
9,0.04252,-0.053332000000000004,0.265944,0.042447000000000006,0.05330599999999999,-0.997676,-0.14386600000000002,-0.26553699999999997,-0.013369999999999998,-0.108151,0.048256,0.051921
10,0.036868,-0.054499,0.26432100000000003,0.036805000000000004,0.054472,-0.9978370000000001,-0.103697,-0.22049499999999997,-0.123174,0.014296000000000001,0.088884,-0.009869
11,0.034194,-0.055538,0.261467,0.034135000000000006,0.055510000000000004,-0.9978739999999999,-0.05594,-0.06821100000000001,-0.151877,0.028364999999999998,0.046738999999999996,-0.058247
12,0.033993999999999996,-0.05569299999999999,0.257494,0.033935,0.055664,-0.997873,0.031406,0.053267999999999996,-0.236881,-0.003677,0.029434,-0.017263999999999998
13,0.035220999999999995,-0.054977,0.25147600000000003,0.035161000000000005,0.054949,-0.99787,0.036086,0.059986000000000005,-0.322314,-0.000767,0.048048,0.020606
14,0.033879,-0.055238999999999996,0.24455100000000002,0.033821,0.055211,-0.9979020000000001,0.042892,-0.12312100000000001,-0.358352,0.01487,0.04803,0.013847
15,0.030378,-0.054717999999999996,0.23709899999999998,0.030327999999999997,0.054691,-0.998043,0.07677300000000001,-0.20410699999999998,-0.38151199999999996,0.049765,-0.008166,-0.007893
16,0.02593,-0.053861,0.229121,0.025889,0.053835,-0.9982139999999999,0.061989999999999996,-0.185881,-0.397662,0.039556,-0.031603,-0.032136
