,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-2.692487,-0.221061,0.165906,-0.423595,0.21926500000000002,0.878914,0.028395999999999998,0.015144999999999999,0.011965,0.006328,0.006229999999999999,-0.009101999999999999
1,-2.69246,-0.221775,0.16586099999999998,-0.42355,0.21996100000000002,0.878762,0.038954,-0.001966,0.019538999999999997,0.007718000000000001,0.016367,-0.007439
2,-2.6925790000000003,-0.22256700000000001,0.165803,-0.423371,0.220734,0.878655,0.031472,-0.006197,0.018424,0.009186,0.026794,-0.0066760000000000005
3,-2.692677,-0.223108,0.165787,-0.423232,0.221261,0.8785879999999999,0.019808000000000003,-0.001848,0.006586,0.009169,0.027030000000000002,-0.007509999999999999
4,-2.69253,-0.22341799999999998,0.165929,-0.423331,0.22156399999999998,0.8784639999999999,0.01457,0.010988,-0.002013,0.011954000000000001,0.013040000000000001,-0.006043
5,-2.692291,-0.22378499999999998,0.16601,-0.42350600000000005,0.22192199999999998,0.87829,0.010278,0.012043,0.004365,0.008421,0.005174,-0.004647999999999999
6,-2.692207,-0.224246,0.165891,-0.42353500000000005,0.222371,0.8781610000000001,0.004877,0.004574,0.011815,0.005795000000000001,0.009806,-0.001727
7,-2.692271,-0.22468200000000002,0.165659,-0.423436,0.222796,0.878101,0.0016239999999999998,-0.000746,0.013930000000000001,0.00475,0.012173999999999999,-0.000339
8,-2.6923880000000002,-0.225016,0.16536800000000001,-0.42330200000000007,0.223122,0.878083,-0.001538,0.007788,0.013897,0.00309,0.009193000000000002,-0.004425999999999999
9,-2.6922,-0.225036,0.16501300000000002,-0.423465,0.22314099999999998,0.878,-0.011097,0.01847,0.014884,0.005679,0.009921,-0.005411
10,-2.692047,-0.22496999999999998,0.16459000000000001,-0.42360600000000004,0.223077,0.877948,-0.014325999999999998,0.011028,0.013803,0.004935,0.00286,-0.005451
11,-2.6920509999999997,-0.225032,0.164329,-0.42359600000000003,0.223137,0.8779379999999999,-0.000452,0.005679,0.007498,0.005154,-0.002785,-0.000359
12,-2.691761,-0.225244,0.16434200000000002,-0.42383000000000004,0.223345,0.8777719999999999,0.009265,0.022724,-0.0010019999999999999,0.0044729999999999995,-0.0038469999999999997,0.008672
13,-2.691267,-0.225518,0.164553,-0.424237,0.22361199999999998,0.8775069999999999,0.013550999999999999,0.020604,-0.007379000000000001,0.004376,-0.005014,0.007502
14,-2.6909259999999997,-0.22575900000000002,0.164786,-0.42451300000000003,0.223847,0.877315,0.013522999999999999,0.014212,-0.007370999999999999,0.007719,-0.000305,0.0007830000000000001
15,-2.690503,-0.22587800000000002,0.165113,-0.424872,0.223962,0.8771110000000001,0.014676,0.024895,-0.015922,0.01171,0.00875,-0.0065049999999999995
16,-2.689832,-0.22593400000000002,0.165616,-0.425455,0.224016,0.876815,0.013681,0.033451,-0.023418,0.008951,0.012556,-0.006179
17,-2.689193,-0.22579000000000002,0.166062,-0.42603,0.223877,0.8765709999999999,-0.00020800000000000001,0.029238,-0.023509,0.004536,0.016449000000000002,-0.007232
18,-2.688733,-0.22530300000000003,0.166388,-0.42648,0.223402,0.876473,-0.023707,0.018685,-0.027933,0.009396999999999999,0.016817,-0.012048
19,-2.688557,-0.224343,0.166602,-0.426728,0.222466,0.876591,-0.047226,0.00387,-0.032351,0.013627,0.016853,-0.013491999999999999
20,-2.688661,-0.22323400000000002,0.166685,-0.426745,0.221385,0.876857,-0.056842,0.000708,-0.032414,0.014712000000000001,0.002996,-0.006022
21,-2.688679,-0.222189,0.166651,-0.42683000000000004,0.220365,0.877072,-0.055843,-0.001478,-0.019586000000000003,0.002529,3.3e-05,-0.007886
22,-2.689059,-0.221348,0.16625,-0.42657799999999996,0.219545,0.877401,-0.051766999999999994,-0.0197,0.005035,-0.011045000000000001,-0.016115,-0.0038810000000000003
23,-2.690022,-0.221046,0.16556099999999999,-0.425762,0.21925,0.87787,-0.029535000000000002,-0.042213,0.021243,-0.004719,-0.00011899999999999999,0.005247
24,-2.691007,-0.22098299999999998,0.165117,-0.424903,0.219189,0.878302,-0.004935,-0.036938,0.012862,-0.002176,0.002445,0.006739
25,-2.691511,-0.221083,0.165127,-0.42445,0.219286,0.8784959999999999,0.00804,-0.018792,-0.007367,0.00494,0.004102000000000001,0.006346
26,-2.691662,-0.221014,0.165552,-0.424324,0.219219,0.878574,0.012355,-0.020887,-0.020153,0.010062999999999999,0.00041600000000000003,0.008006999999999998
27,-2.691855,-0.220991,0.166116,-0.42415699999999995,0.21919699999999998,0.87866,0.015623,-0.013411000000000001,-0.027617000000000003,0.005959000000000001,-0.001866,0.007462999999999999
28,-2.691775,-0.22113000000000002,0.166884,-0.42421400000000004,0.21933200000000003,0.878599,0.028511,0.001475,-0.031819,0.0009199999999999999,-0.009249,0.0069299999999999995
29,-2.691276,-0.22156399999999998,0.16778900000000002,-0.42461099999999996,0.219756,0.878301,0.044649,0.031246,-0.031744,-0.002376,-0.004897,-0.002889
30,-2.690338,-0.22219499999999998,0.168762,-0.425374,0.220371,0.8777780000000001,0.046801,0.039744,-0.027467000000000002,-0.00146,0.00349,-0.007294
31,-2.6895439999999997,-0.222512,0.169523,-0.42604,0.22068000000000002,0.8773770000000001,0.025459,0.041936,-0.024413999999999998,-0.008454000000000001,0.01017,-0.0075650000000000005
32,-2.688184,-0.22265300000000002,0.169997,-0.42721899999999996,0.220818,0.876769,0.015977,0.081333,-0.011713,-0.010631999999999999,0.00843,-0.005248
33,-2.6855029999999998,-0.222913,0.170154,-0.429543,0.221072,0.875568,0.024834000000000002,0.172835,0.008528,-0.027275,-0.001605,0.006495999999999999
34,-2.681797,-0.223741,0.17008,-0.432704,0.221879,0.873806,0.042884,0.170573,0.025749,0.002009,-0.01201,0.001088
35,-2.68025,-0.22487600000000002,0.17014100000000001,-0.433943,0.222985,0.872909,0.051838999999999996,0.01718,0.016394,0.015303,-0.004006,-0.001175
36,-2.680422,-0.225883,0.170443,-0.433692,0.223967,0.872782,0.046432,-0.00939,0.0057079999999999995,0.026649000000000003,0.013581000000000001,-0.014521000000000001
37,-2.680174,-0.226569,0.170933,-0.43383999999999995,0.224636,0.8725370000000001,0.048781,-0.001836,-0.006062,0.026857,0.031132,-0.008859
38,-2.680036,-0.227134,0.171722,-0.433904,0.22518600000000003,0.8723629999999999,0.041423,-0.000651,-0.029615,0.017995,0.020527,-0.0009029999999999999
39,-2.679907,-0.227325,0.172699,-0.43399799999999994,0.225373,0.872268,0.022316,0.005868,-0.044712,0.005836,0.008026,-0.005447
40,-2.67971,-0.22737600000000002,0.173674,-0.43416400000000005,0.225421,0.872173,0.01379,0.005906000000000001,-0.046908,-0.002314,-0.007389,-0.000453
41,-2.6793709999999997,-0.22735999999999998,0.174626,-0.434461,0.22540700000000002,0.872029,0.013829,0.013366999999999999,-0.047986,-0.00252,-0.004459,-0.0028420000000000003
42,-2.678985,-0.227546,0.17572100000000002,-0.43477899999999997,0.225588,0.8718229999999999,0.021388,0.02191,-0.059694000000000004,-0.0027670000000000004,-0.012102,0.0016809999999999998
43,-2.6781330000000003,-0.227604,0.177266,-0.43551599999999996,0.225644,0.871441,0.036439,0.031508999999999995,-0.075625,0.008315000000000001,-0.006711,-0.004787
