,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-2.290477,-1.184116,-1.4672379999999998,-0.283589,0.9261659999999999,0.24856599999999998,0.043567,0.914478,-0.072604,-0.0020559999999999997,-0.007114,0.09909
1,-2.268868,-1.181928,-1.466015,-0.290446,0.9253389999999999,0.24368299999999998,-0.081613,1.013161,-0.133425,-0.0006309999999999999,0.00705,-0.016556
2,-2.2583860000000002,-1.176957,-1.470343,-0.296534,0.923443,0.24354099999999998,-0.219084,0.553521,-0.154093,0.008509000000000001,-0.004177,-0.05984
3,-2.261072,-1.1703219999999999,-1.4774120000000002,-0.30059600000000003,0.920876,0.24823299999999998,-0.273465,0.04149,-0.198682,0.01457,-0.002496,-0.05968
4,-2.2687939999999998,-1.162496,-1.482872,-0.304183,0.917797,0.25517,-0.280465,-0.151061,-0.258305,0.044982,-0.030345999999999998,-0.04405
5,-2.26695,-1.156768,-1.482228,-0.308682,0.915508,0.25797600000000004,-0.11985499999999999,0.23277199999999998,-0.20747800000000002,0.063687,0.021443,-0.09904099999999999
6,-2.263246,-1.1520059999999999,-1.483215,-0.312988,0.913581,0.25961100000000004,-0.243277,0.120083,-0.15798900000000002,0.015685,0.095604,-0.07697899999999999
7,-2.265358,-1.148675,-1.487932,-0.314775,0.912222,0.262219,-0.136975,0.157565,-0.033381,0.039034,0.033014,-0.08627
8,-2.262309,-1.1484530000000002,-1.488227,-0.315729,0.9121309999999999,0.261387,-0.004654999999999999,0.168799,-0.02713,-0.034795,0.001367,-0.018131
9,-2.2556439999999998,-1.149134,-1.4850510000000001,-0.316983,0.91241,0.258884,0.085096,0.178155,-0.046811,-0.039721,0.002064,-0.005817
10,-2.245934,-1.1508690000000001,-1.477256,-0.318247,0.913119,0.254804,0.11470899999999999,0.075964,-0.091338,-0.026923000000000002,-0.010897,0.017107
11,-2.23738,-1.1514719999999998,-1.468409,-0.319981,0.913364,0.251732,0.12828599999999998,-0.015590999999999999,-0.11783199999999999,0.00626,-0.0075569999999999995,0.016411000000000002
12,-2.2303610000000003,-1.151635,-1.4595989999999999,-0.321623,0.913431,0.249389,0.142814,-0.07648200000000001,-0.087742,0.026686,0.009618999999999999,0.010072
13,-2.2257569999999998,-1.151732,-1.452633,-0.32269699999999996,0.9134700000000001,0.24785100000000002,0.095618,-0.092459,-0.047458999999999994,0.037526,0.009916,0.004987
14,-2.2246490000000003,-1.151608,-1.449314,-0.323061,0.9134200000000001,0.24756199999999998,0.046385,-0.098794,-0.018953,0.034852999999999995,0.003008,0.0044670000000000005
15,-2.226054,-1.152012,-1.448167,-0.322419,0.9135840000000001,0.24779,0.030064999999999998,-0.135094,0.015163,0.023712999999999998,0.002538,0.0040869999999999995
16,-2.230218,-1.152806,-1.448871,-0.320811,0.913907,0.24868600000000002,0.019075,-0.18627,0.035448,0.040874,-0.006024,-0.007445
17,-2.235865,-1.1545100000000001,-1.450776,-0.318177,0.9145969999999999,0.249533,0.026327999999999997,-0.184366,0.085703,0.015915000000000002,-0.003235,-0.005286
18,-2.241723,-1.1568479999999999,-1.453243,-0.315035,0.9155399999999999,0.25006300000000004,0.041134,-0.16755699999999998,0.131718,-0.009382,-0.006177,0.0076430000000000005
19,-2.245966,-1.159486,-1.455393,-0.312085,0.9165979999999999,0.249887,0.052292,-0.075914,0.114587,-0.029255,-0.008684,0.01676
20,-2.2472220000000003,-1.162143,-1.455623,-0.309869,0.917657,0.24875300000000003,0.08991,-0.054577,0.07422999999999999,-0.003622,0.0064,-0.008334999999999999
21,-2.247353,-1.164611,-1.4533969999999998,-0.30806999999999995,0.9186350000000001,0.247375,0.120451,-0.146285,0.07135599999999999,-0.005422,0.005422,-0.006957
22,-2.248974,-1.1674,-1.451363,-0.30567300000000003,0.919733,0.24626599999999998,0.12023099999999999,-0.173006,0.093822,0.005715,0.004507,-0.000263
23,-2.25021,-1.1699979999999999,-1.449647,-0.30350900000000003,0.92075,0.245142,0.11718800000000001,-0.12192599999999999,0.109758,0.00198,0.002483,-0.0029850000000000002
24,-2.251271,-1.173175,-1.4489610000000002,-0.30097399999999996,0.921985,0.24362199999999998,0.10458699999999999,-0.065469,0.121348,-0.00617,0.0030800000000000003,0.001709
25,-2.251763,-1.176157,-1.448687,-0.298715,0.923135,0.242038,0.088824,-0.025943,0.107301,-0.020086,0.002814,0.011701000000000001
26,-2.251193,-1.178597,-1.448157,-0.297101,0.9240709999999999,0.24044899999999997,0.089174,0.019991,0.075198,-0.029407,-0.011763,0.020019
27,-2.24912,-1.180395,-1.4457360000000001,-0.29630300000000004,0.9247559999999999,0.238788,0.10406199999999999,-0.03952,0.02624,-0.027031,-0.021879,0.020016
28,-2.246963,-1.182029,-1.441746,-0.295638,0.925377,0.237202,0.11134300000000001,-0.09064,0.016742,-0.010301000000000001,-0.003075,0.018047
29,-2.245663,-1.183353,-1.438078,-0.294989,0.9258780000000001,0.236051,0.093092,-0.114021,0.018781,0.004965,0.00561,0.012407
