,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-1.388134,-1.4093209999999998,-1.9009029999999998,-0.15806900000000002,0.986991,-0.029199,0.23498200000000002,0.8364360000000001,-0.32263400000000003,0.567829,-0.103217,-0.462287
1,-1.278818,-1.4067450000000001,-1.83168,-0.156377,0.986574,-0.047001999999999995,0.639636,2.55252,0.143738,0.555547,-0.160448,-0.514323
2,-1.131389,-1.406811,-1.7216169999999997,-0.14771700000000001,0.986584,-0.069435,1.066306,1.338889,0.376873,0.30595,-0.33276100000000003,-0.21813200000000002
3,-0.959996,-1.397211,-1.555533,-0.141464,0.984972,-0.09904099999999999,1.604687,-0.088779,0.226503,0.305359,-0.343737,-0.158772
4,-0.813195,-1.377542,-1.390822,-0.139507,0.9813850000000001,-0.131959,1.9114790000000002,-1.178419,0.192655,0.241497,-0.124222,-0.27355799999999997
5,-0.707842,-1.349285,-1.23956,-0.14283900000000002,0.9755659999999999,-0.16691,2.152501,-2.71502,0.10230399999999999,0.23648200000000003,0.007664,0.052408
6,-0.652668,-1.309723,-1.1211389999999999,-0.156747,0.9661129999999999,-0.205054,2.6459900000000003,-2.999498,-0.312628,0.355508,-0.15806900000000002,0.30298400000000003
7,-0.611993,-1.25715,-1.0202579999999999,-0.177243,0.9512149999999999,-0.252523,3.071802,-2.562891,-0.37644299999999997,0.246198,-0.09338099999999999,0.018834
8,-0.557946,-1.205494,-0.9269280000000001,-0.189129,0.934016,-0.30304699999999996,3.0259259999999997,-1.242218,-0.00351,0.183148,0.5634359999999999,-0.010948999999999999
9,-0.497834,-1.1458709999999999,-0.832417,-0.196856,0.91107,-0.362206,3.816385,-1.639532,0.101866,0.153705,1.026461,0.217995
10,-0.46943500000000005,-1.075141,-0.741252,-0.21515399999999998,0.879657,-0.424153,4.1055980000000005,-3.42844,0.19484100000000001,0.11115,1.170377,0.28629
11,-0.472304,-1.0099120000000001,-0.657798,-0.24199600000000002,0.846785,-0.473695,3.643477,-3.340926,0.554696,0.141394,0.975145,1.110826
12,-0.44278,-0.9626049999999999,-0.579609,-0.24480900000000003,0.8206829999999999,-0.516278,2.681254,-0.9902479999999999,1.217942,0.183133,0.65028,1.390347
13,-0.380529,-0.951197,-0.498913,-0.21568099999999998,0.8141109999999999,-0.539166,0.581771,0.23192100000000002,2.1631110000000002,-0.21229800000000001,0.618613,0.899228
14,-0.29287199999999997,-0.9674370000000001,-0.422534,-0.16381199999999999,0.823434,-0.543246,0.087309,1.8930150000000001,2.5089740000000003,-0.07019700000000001,0.798331,0.019687
