,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-2.526007,-1.336814,3.105465,-0.133876,0.972751,0.18928699999999998,-2.3412580000000003,2.711744,1.0139209999999999,-0.68337,-0.083362,0.09387100000000001
1,-2.603855,-1.27839,2.9647959999999998,-0.14764000000000002,0.9575530000000001,0.24756999999999998,-2.9283200000000003,1.553643,-0.5696640000000001,0.617062,-1.702853,-1.6205100000000001
2,-2.60798,-1.259015,3.009111,-0.156027,0.951789,0.26410300000000003,0.37249499999999997,-3.949639,-1.28197,1.118277,-0.761283,-1.886997
3,-2.606974,-1.2525870000000001,3.0751049999999998,-0.159407,0.9497969999999999,0.269205,0.254133,-1.465174,-0.708072,1.095366,-0.41267200000000004,-1.2915590000000001
4,-2.521105,-1.2699129999999998,3.130707,-0.172312,0.955075,0.241116,1.722314,2.977959,-0.083941,0.473262,-0.7348140000000001,-0.430371
5,-2.368579,-1.304044,-3.062159,-0.184066,0.9646319999999999,0.188683,2.23659,2.8236380000000003,0.23283800000000002,0.172241,-0.995073,-0.7859119999999999
6,-2.277992,-1.334922,-2.960329,-0.177645,0.97231,0.151827,1.860161,-2.3745939999999996,0.214437,-0.12602,-0.670949,-0.583742
7,-2.1865919999999996,-1.359999,-2.780555,-0.170799,0.977864,0.12085499999999999,2.82885,-5.033879,-0.534895,0.164665,-0.379369,-0.976476
8,-1.891995,-1.381341,-2.379932,-0.17868599999999998,0.982107,0.059452,4.621339,-4.13667,-1.0822100000000001,0.416494,0.096094,-0.029225
9,-1.410325,-1.363158,-1.8516259999999998,-0.203494,0.9785209999999999,-0.032938,5.261929,-0.677005,-1.282995,0.510104,0.47164399999999995,0.06980399999999999
10,-1.000507,-1.323224,-1.434312,-0.20626599999999998,0.96951,-0.132294,4.748968,0.6154729999999999,0.682636,0.717252,1.8173849999999998,-0.040451
11,-0.659805,-1.280275,-1.0943829999999999,-0.175582,0.958095,-0.22632600000000003,5.019423000000001,0.28675100000000003,1.6666419999999997,0.811995,2.880803,0.040733
12,-0.386246,-1.2005350000000001,-0.815291,-0.13631600000000002,0.932233,-0.33519899999999997,6.046298,1.140838,2.173716,-0.463491,3.472781,0.43183299999999997
13,-0.197515,-1.110858,-0.6733640000000001,-0.08710599999999999,0.8960799999999999,-0.43526000000000004,4.274966,3.9468730000000005,0.7562409999999999,-1.351065,2.535637,0.483066
14,-0.081735,-1.045347,-0.625315,-0.040951999999999995,0.865099,-0.49992600000000004,3.068686,2.887861,1.0343870000000002,-0.036088999999999996,0.78694,0.792559
15,-0.02615,-0.98792,-0.55878,-0.014391999999999999,0.834883,-0.550238,3.0722970000000003,-2.971839,1.734129,0.8584930000000001,0.801149,1.20249
16,-0.093943,-0.9091030000000001,-0.509736,-0.057638999999999996,0.788953,-0.611744,4.3492180000000005,-5.751116000000001,0.887759,1.007087,0.059070000000000004,1.1229129999999998
17,-0.151206,-0.850037,-0.477099,-0.09941,0.751305,-0.652425,2.26969,-3.622061,0.667543,-0.693712,-1.192909,1.593312
18,-0.21240900000000001,-0.8299719999999999,-0.465971,-0.142279,0.737912,-0.659728,0.401658,-3.211795,-0.142924,-0.514139,-1.4725469999999998,1.8147119999999999
19,-0.275827,-0.837298,-0.491917,-0.182326,0.742837,-0.644166,-1.110307,-1.5930600000000001,-1.107346,-0.18751700000000002,-2.166207,2.290177
20,-0.314364,-0.868886,-0.54983,-0.199651,0.76361,-0.614034,-2.533903,1.332034,-1.432958,-0.150874,-2.153304,2.400213
21,-0.298271,-0.920525,-0.610707,-0.17790799999999998,0.7959189999999999,-0.578671,-3.345303,4.166246,-0.609045,-0.316065,-1.7074790000000002,1.9419830000000002
22,-0.238004,-1.002642,-0.643334,-0.126859,0.8428959999999999,-0.522908,-4.816403,3.909004,0.526143,-0.011462,-0.421997,0.621114
23,-0.20060799999999998,-1.114168,-0.663905,-0.087861,0.897544,-0.43208100000000005,-5.839043,2.388156,0.788004,1.177918,1.320534,-2.7253439999999998
24,-0.056590999999999995,-1.171643,-0.609773,-0.021981999999999998,0.9213899999999999,-0.38801399999999997,0.38203200000000004,5.864803,2.155872,1.549188,3.330547,-3.8099529999999997
25,-0.045600999999999996,-1.181141,-0.58073,-0.017315999999999998,0.92504,-0.379473,-0.985143,-2.2850479999999997,0.270285,0.748151,-0.258155,0.885958
26,0.009306,-1.179611,-0.578921,0.0035479999999999995,0.924458,-0.381266,0.808905,5.7161349999999995,0.072806,0.282936,-2.136997,2.343958
27,0.201761,-1.122566,-0.530137,0.086845,0.901215,-0.42458,3.196848,7.195916,2.233648,-0.273933,-1.373566,1.751453
28,0.308637,-1.119783,-0.456974,0.132402,0.900006,-0.41528100000000007,-3.351718,-1.901645,0.21480700000000003,-1.671648,1.646106,2.155622
29,0.27942,-1.209059,-0.5185109999999999,0.097604,0.935284,-0.340172,-3.438064,3.0413040000000002,-3.185871,-1.7016689999999999,-0.10528199999999999,1.2996290000000001
30,0.203398,-1.261113,-0.63266,0.061560000000000004,0.9524299999999999,-0.298473,-1.754629,-0.687759,-2.36603,-1.1849120000000002,-0.336845,1.1026719999999999
31,-0.077792,-1.3133629999999998,-0.8206760000000001,-0.019786,0.967047,-0.253827,-2.811555,-6.992951,-2.8246689999999997,-0.343404,0.563913,2.1737029999999997
32,-0.495971,-1.362636,-1.09761,-0.098345,0.9784129999999999,-0.181756,-3.3502089999999995,-7.235625,-2.144459,0.114916,2.428265,2.007149
