DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
2,13,8,1,Healthy,-0.07860843884847443
2,13,8,1,Healthy,0.10620374006785538
2,13,8,1,Healthy,1.1440206029825566
2,13,8,1,Healthy,0.18799074314196212
2,13,8,1,Healthy,0.291582077213697
2,13,8,1,Healthy,0.40282930466514943
2,13,8,1,Healthy,0.3962938815176066
2,13,8,1,Healthy,0.4898271384886965
2,13,8,1,Healthy,0.6299956860630135
2,13,8,1,Healthy,0.61505448591413
2,13,8,1,Healthy,1.680731023610694
2,13,8,1,Healthy,0.737602194089951
2,13,8,1,Healthy,0.833631225930249
2,13,8,1,Healthy,0.8437239363767108
2,13,8,1,Healthy,0.8419233720196553
2,13,8,1,Healthy,0.8452928417955322
2,13,8,1,Healthy,0.9574959799795085
2,13,8,1,Healthy,0.9382288885357388
2,13,8,1,Healthy,1.9781188331766202
2,13,8,1,Healthy,0.9153467843154273
2,13,8,1,Healthy,0.9107642561182483
2,13,8,1,Healthy,0.9698930133488004
2,13,8,1,Healthy,0.9343669971463759
2,13,8,1,Healthy,0.988095768253795
2,13,8,1,Healthy,0.9672839544124293
2,13,8,1,Healthy,0.9314446293130618
2,13,8,1,Healthy,1.9381062074346165
2,13,8,1,Healthy,0.8717755582789892
2,13,8,1,Healthy,0.8703687149635169
2,13,8,1,Healthy,0.779622181957958
2,13,8,1,Healthy,0.7653834806952577
2,13,8,1,Healthy,0.6001653825338971
2,13,8,1,Healthy,0.530099006775817
2,13,8,1,Healthy,0.5138038243369702
2,13,8,1,Healthy,1.3912889750336566
2,13,8,1,Healthy,0.3362597417271534
2,13,8,1,Healthy,0.31729011257185685
2,13,8,1,Healthy,0.3058133272256852
2,13,8,1,Healthy,0.1991076416880511
2,13,8,1,Healthy,-0.028195685386136482
2,13,8,1,Healthy,-0.017962867165840748
2,13,8,1,Healthy,-0.07263852466427184
2,13,8,1,Healthy,0.9076023919905588
2,13,8,1,Healthy,-0.1424219318552036
2,13,8,1,Healthy,-0.3117344422415206
2,13,8,1,Healthy,-0.34966272065722476
2,13,8,1,Healthy,-0.38404377161212655
2,13,8,1,Healthy,-0.5876337974309919
2,13,8,1,Healthy,-0.6000183238856772
2,13,8,1,Healthy,-0.7672090079936903
2,13,8,1,Healthy,0.2734138585618586
2,13,8,1,Healthy,-0.7791314076619487
2,13,8,1,Healthy,-0.9273269303112401
2,13,8,1,Healthy,-0.9057770462953754
2,13,8,1,Healthy,-0.8896786527094909
2,13,8,1,Healthy,-0.9552264536677558
2,13,8,1,Healthy,-0.9188845586902664
2,13,8,1,Healthy,-1.002240148562114
2,13,8,1,Healthy,0.0728542986138154
2,13,8,1,Healthy,-1.074157680378215
2,13,8,1,Healthy,-1.0188744824816411
2,13,8,1,Healthy,-1.048661544939553
2,13,8,1,Healthy,-1.0910307203794785
2,13,8,1,Healthy,-0.9180613562616762
2,13,8,1,Healthy,-0.9738871877723977
2,13,8,1,Healthy,-0.9030566561391524
2,13,8,1,Healthy,0.09434148389117297
2,13,8,1,Healthy,-0.8435574014689592
2,13,8,1,Healthy,-0.7469093791622593
2,13,8,1,Healthy,-0.7928613360406231
2,13,8,1,Healthy,-0.6440658809466747
2,13,8,1,Healthy,-0.6448908603299687
2,13,8,1,Healthy,-0.693794831207742
2,13,8,1,Healthy,-0.5516041896053241
2,13,8,1,Healthy,0.5969090616817756
2,13,8,1,Healthy,-0.38717554613894667
2,13,8,1,Healthy,-0.30575590636887584
2,13,8,1,Healthy,-0.2266867936955099
2,13,8,1,Healthy,-0.1561121969553458
2,13,8,1,Healthy,-0.1119550511997353
2,13,8,1,Healthy,-0.034413723930666044
2,13,8,1,Healthy,0.10245950089756133
2,13,8,1,Healthy,1.2159918738308875
2,13,8,1,Healthy,0.35090275286918465
2,13,8,1,Healthy,0.351703183251727
2,13,8,1,Healthy,0.468365569019736
2,13,8,1,Healthy,0.47660939811480907
2,13,8,1,Healthy,0.49268864603138895
2,13,8,1,Healthy,0.6187167366600784
2,13,8,1,Healthy,0.684819202066405
2,13,8,1,Healthy,1.6668336399437764
2,13,8,1,Healthy,0.7496483436462746
2,13,8,1,Healthy,0.7784792068561094
2,13,8,1,Healthy,0.7609272303363539
2,13,8,1,Healthy,0.9120733832506821
2,13,8,1,Healthy,1.0088797392024471
2,13,8,1,Healthy,0.9445228424704788
2,13,8,1,Healthy,0.977197434013652
2,13,8,1,Healthy,1.9468884449483228
2,13,8,1,Healthy,0.8455082050977814
2,13,8,2,Healthy,0.9644016064714883
2,13,8,2,Healthy,1.0112410443916302
2,13,8,2,Healthy,1.0624581172025487
2,13,8,2,Healthy,0.894944812125605
2,13,8,2,Healthy,0.9905364947008987
2,13,8,2,Healthy,0.8788951431455344
2,13,8,2,Healthy,1.878149798315393
2,13,8,2,Healthy,0.869139563534857
2,13,8,2,Healthy,0.7697156276731132
2,13,8,2,Healthy,0.7795999804347916
2,13,8,2,Healthy,0.7454127821849054
2,13,8,2,Healthy,0.6183814195085191
2,13,8,2,Healthy,0.5866314020728389
2,13,8,2,Healthy,0.5314547430698331
2,13,8,2,Healthy,1.6206227655559298
2,13,8,2,Healthy,0.41297395953250254
2,13,8,2,Healthy,0.3275312899693563
2,13,8,2,Healthy,0.27545473290209826
2,13,8,2,Healthy,0.18493439087677235
2,13,8,2,Healthy,0.06364427284410876
2,13,8,2,Healthy,0.029461508337910156
2,13,8,2,Healthy,-0.018314833940255563
2,13,8,2,Healthy,0.8910895620121101
2,13,8,2,Healthy,-0.2883763963192094
2,13,8,2,Healthy,-0.23437699970299206
2,13,8,2,Healthy,-0.43140653132865947
2,13,8,2,Healthy,-0.4072016767663555
2,13,8,2,Healthy,-0.4093090943405392
2,13,8,2,Healthy,-0.5878888765703337
2,13,8,2,Healthy,-0.6305602719371028
2,13,8,2,Healthy,0.34979772796633
2,13,8,2,Healthy,-0.7508285489230622
2,13,8,2,Healthy,-0.849838156156663
2,13,8,2,Healthy,-0.877988310464066
2,13,8,2,Healthy,-0.8288375107131803
2,13,8,2,Healthy,-0.8966918748717146
2,13,8,2,Healthy,-0.9938761143057494
2,13,8,2,Healthy,-0.9170325768067288
2,13,8,2,Healthy,-0.004692156932614922
2,13,8,2,Healthy,-0.9773839606188288
2,13,8,2,Healthy,-0.9663574325626094
2,13,8,2,Healthy,-1.064749808783442
2,13,8,2,Healthy,-0.9894943029115605
2,13,8,2,Healthy,-1.0077544766831816
2,13,8,2,Healthy,-0.8950002661840455
2,13,8,2,Healthy,-0.7941377595162444
2,13,8,2,Healthy,0.11440398289444662
2,13,8,2,Healthy,-0.8563974587103652
2,13,8,2,Healthy,-0.7269239529566476
2,13,8,2,Healthy,-0.766249677873851
2,13,8,2,Healthy,-0.605128368452587
2,13,8,2,Healthy,-0.6266243316748022
2,13,8,2,Healthy,-0.5826123792258979
2,13,8,2,Healthy,-0.486164462693743
2,13,8,2,Healthy,0.5478549195539513
2,13,8,2,Healthy,-0.4182641567733944
2,13,8,2,Healthy,-0.2612687023613002
2,13,8,2,Healthy,-0.28767558033753804
2,13,8,2,Healthy,-0.14950045392738268
2,13,8,2,Healthy,-0.08268901571770608
2,13,8,2,Healthy,-0.037325122457449775
2,13,8,2,Healthy,0.15204018995911847
2,13,8,2,Healthy,1.13021023057785
2,13,8,2,Healthy,0.19536397194347732
2,13,8,2,Healthy,0.3483231590555984
2,13,8,2,Healthy,0.3797036546636186
2,13,8,2,Healthy,0.36778976889708076
2,13,8,2,Healthy,0.5912203888325661
2,13,8,2,Healthy,0.554190997451986
2,13,8,2,Healthy,0.6396469723014261
2,13,8,2,Healthy,1.695184797285334
2,13,8,2,Healthy,0.697780439816622
2,13,8,2,Healthy,0.8658121185624061
2,13,8,2,Healthy,0.8043812233019509
2,13,8,2,Healthy,0.8669044151793035
2,13,8,2,Healthy,0.9297931839254098
2,13,8,2,Healthy,0.942005779239478
2,13,8,2,Healthy,1.025259707217649
2,13,8,2,Healthy,1.9952154315426407
2,13,8,2,Healthy,1.0640342815552521
2,13,8,2,Healthy,0.9029388943325622
2,13,8,2,Healthy,0.9388437088762733
2,13,8,2,Healthy,1.0002755243311157
2,13,8,2,Healthy,0.9567589838566134
2,13,8,2,Healthy,0.8972887157902917
2,13,8,2,Healthy,0.9093254266969866
2,13,8,2,Healthy,1.9485525254920821
2,13,8,2,Healthy,0.8270009915460143
2,13,8,2,Healthy,0.8178843062990516
2,13,8,2,Healthy,0.8034676873649493
2,13,8,2,Healthy,0.7248557248266164
2,13,8,2,Healthy,0.5843291826927629
2,13,8,2,Healthy,0.6244332912680721
2,13,8,2,Healthy,0.4975172120625717
2,13,8,2,Healthy,1.4877016259473306
2,13,8,2,Healthy,0.3579012494275432
2,13,8,2,Healthy,0.3285843051066896
2,13,8,2,Healthy,0.2313566582517832
2,13,8,2,Healthy,0.03140699157110177
2,13,8,2,Healthy,0.032438423073481215
2,13,8,3,Healthy,0.06355321800995077
2,13,8,3,Healthy,-0.052992306425186646
2,13,8,3,Healthy,0.7179728444217668
2,13,8,3,Healthy,-0.2518877254411812
2,13,8,3,Healthy,-0.29992305870098573
2,13,8,3,Healthy,-0.4078717830844482
2,13,8,3,Healthy,-0.30348003624974396
2,13,8,3,Healthy,-0.5753318874781416
2,13,8,3,Healthy,-0.6048780280709047
2,13,8,3,Healthy,-0.6102901830779354
2,13,8,3,Healthy,0.3698311736152924
2,13,8,3,Healthy,-0.6890148507513416
2,13,8,3,Healthy,-0.8031171886863103
2,13,8,3,Healthy,-0.8532761640618572
2,13,8,3,Healthy,-0.9979752053017481
2,13,8,3,Healthy,-0.9007185005040136
2,13,8,3,Healthy,-0.8448160492120236
2,13,8,3,Healthy,-0.9566890238937789
2,13,8,3,Healthy,0.025362520849044973
2,13,8,3,Healthy,-1.082443102726883
2,13,8,3,Healthy,-0.9789692125268226
2,13,8,3,Healthy,-0.9131418937527205
2,13,8,3,Healthy,-0.9561517677661391
2,13,8,3,Healthy,-0.9828554688317024
2,13,8,3,Healthy,-1.0482334450712056
2,13,8,3,Healthy,-0.88528622670864
2,13,8,3,Healthy,0.06574801908975489
2,13,8,3,Healthy,-0.8292910180592202
2,13,8,3,Healthy,-0.8960254739302115
2,13,8,3,Healthy,-0.6943791324761499
2,13,8,3,Healthy,-0.6684733025573126
2,13,8,3,Healthy,-0.6971879721773911
2,13,8,3,Healthy,-0.5872122984088285
2,13,8,3,Healthy,-0.5361631149745135
2,13,8,3,Healthy,0.5647489319539977
2,13,8,3,Healthy,-0.40256110177527427
2,13,8,3,Healthy,-0.27495896502384715
2,13,8,3,Healthy,-0.2997341178699824
2,13,8,3,Healthy,-0.13459283543031167
2,13,8,3,Healthy,-0.07855424889409493
2,13,8,3,Healthy,0.018147112676709265
2,13,8,3,Healthy,0.09538412002410485
2,13,8,3,Healthy,1.2337017839508357
2,13,8,3,Healthy,0.23873118425616188
2,13,8,3,Healthy,0.26479624123183637
2,13,8,3,Healthy,0.3618123061834272
2,13,8,3,Healthy,0.4900518004156458
2,13,8,3,Healthy,0.47215605298189156
2,13,8,3,Healthy,0.608389051954314
2,13,8,3,Healthy,0.6282962491258065
2,13,8,3,Healthy,1.7318953930137926
2,13,8,3,Healthy,0.7421236924502377
2,13,8,3,Healthy,0.7895990010126502
2,13,8,3,Healthy,0.8474587883930019
2,13,8,3,Healthy,0.8497994436352597
2,13,8,3,Healthy,1.0258872986814758
2,13,8,3,Healthy,0.9490292831412488
2,13,8,3,Healthy,0.9417161699398814
2,13,8,3,Healthy,1.9242174723882972
2,13,8,3,Healthy,0.9554330951774963
2,13,8,3,Healthy,0.9395983386188954
2,13,8,3,Healthy,0.9665381007060652
2,13,8,3,Healthy,1.0529531090843895
2,13,8,3,Healthy,0.9860522328160339
2,13,8,3,Healthy,0.9840517181965
2,13,8,3,Healthy,0.8596919877744026
2,13,8,3,Healthy,1.9393664401058794
2,13,8,3,Healthy,0.7153711335764712
2,13,8,3,Healthy,0.763288028457561
2,13,8,3,Healthy,0.7142630135066766
2,13,8,3,Healthy,0.744040088438991
2,13,8,3,Healthy,0.6095633752465518
2,13,8,3,Healthy,0.63418688479175
2,13,8,3,Healthy,0.5082731740394593
2,13,8,3,Healthy,1.4698914480078267
2,13,8,3,Healthy,0.36737108649264016
2,13,8,3,Healthy,0.2293206412344479
2,13,8,3,Healthy,0.1732528088478804
2,13,8,3,Healthy,0.2054863930440919
2,13,8,3,Healthy,0.08034303715668106
2,13,8,3,Healthy,0.07249549579574849
2,13,8,3,Healthy,-0.12507076086214713
2,13,8,3,Healthy,0.8323887009106842
2,13,8,3,Healthy,-0.22952759780211493
2,13,8,3,Healthy,-0.35472899223382415
2,13,8,3,Healthy,-0.42159491007311556
2,13,8,3,Healthy,-0.4423147263960588
2,13,8,3,Healthy,-0.49431497866037194
2,13,8,3,Healthy,-0.531308762600355
2,13,8,3,Healthy,-0.6425356381946037
2,13,8,3,Healthy,0.32559414017950444
2,13,8,3,Healthy,-0.7933929590104588
2,13,8,3,Healthy,-0.8382405530191369
2,13,8,3,Healthy,-0.8875222936935726
2,13,8,3,Healthy,-0.8804581016348856
2,13,8,3,Healthy,-0.8811097641646468
2,13,8,3,Healthy,-1.0150267961650958
2,13,8,3,Healthy,-1.0360717585814876
2,13,8,3,Healthy,0.10592170178788889
2,13,8,3,Healthy,-0.9316115090456826
2,13,8,4,Healthy,-1.0880841189852777
