DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
1,4,56,58,Healthy,-0.01413450056859458
1,4,56,58,Healthy,-0.05555363035543516
1,4,56,58,Healthy,1.1171320228882793
1,4,56,58,Healthy,0.2731935818938794
1,4,56,58,Healthy,0.24558537800115615
1,4,56,58,Healthy,0.422088337993361
1,4,56,58,Healthy,0.5236901382778626
1,4,56,58,Healthy,0.4802773117683271
1,4,56,58,Healthy,0.5202500062361193
1,4,56,58,Healthy,0.6651299562018104
1,4,56,58,Healthy,1.7345181322452954
1,4,56,58,Healthy,0.7613749322521645
1,4,56,58,Healthy,0.7665160059210427
1,4,56,58,Healthy,0.8876955187925175
1,4,56,58,Healthy,0.927971293809881
1,4,56,58,Healthy,0.8496685765733891
1,4,56,58,Healthy,0.9019476885515537
1,4,56,58,Healthy,0.9317444520509875
1,4,56,58,Healthy,2.080041163933821
1,4,56,58,Healthy,0.9876281526036511
1,4,56,58,Healthy,0.9115455808041988
1,4,56,58,Healthy,0.9716901458716167
1,4,56,58,Healthy,0.9114268805689363
1,4,56,58,Healthy,1.0194846268484887
1,4,56,58,Healthy,0.8994816985186419
1,4,56,58,Healthy,0.8905464207354131
1,4,56,58,Healthy,1.8294904205053182
1,4,56,58,Healthy,0.8915575596339383
1,4,56,58,Healthy,0.8684368602492368
1,4,56,58,Healthy,0.7841081177965238
1,4,56,58,Healthy,0.6481536807598107
1,4,56,58,Healthy,0.6050915230497264
1,4,56,58,Healthy,0.5509098210095463
1,4,56,58,Healthy,0.4252140938115535
1,4,56,58,Healthy,1.4826997743842496
1,4,56,58,Healthy,0.39672780702145155
1,4,56,58,Healthy,0.31000047446662504
1,4,56,58,Healthy,0.2459381922055992
1,4,56,58,Healthy,0.1994086581802218
1,4,56,58,Healthy,0.06930873222841029
1,4,56,58,Healthy,-0.007836907214374876
1,4,56,58,Healthy,-0.05866156047330866
1,4,56,58,Healthy,0.8362357041311611
1,4,56,58,Healthy,-0.20961128225923314
1,4,56,58,Healthy,-0.21841117096940266
1,4,56,58,Healthy,-0.4485883403583073
1,4,56,58,Healthy,-0.4010879481230926
1,4,56,58,Healthy,-0.5934228406600003
1,4,56,58,Healthy,-0.6013505637641406
1,4,56,58,Healthy,-0.655660123153751
1,4,56,58,Healthy,0.24376037450250954
1,4,56,58,Healthy,-0.7243159650189325
1,4,56,58,Healthy,-0.771410090487411
1,4,56,58,Healthy,-0.8573951559794843
1,4,56,58,Healthy,-0.9019268905070121
1,4,56,58,Healthy,-0.9059216815969054
1,4,56,58,Healthy,-0.9951106913702962
1,4,56,58,Healthy,-0.969923018327539
1,4,56,58,Healthy,0.003354404171587305
1,4,56,58,Healthy,-0.9893607161459097
1,4,56,58,Healthy,-0.9180678270580345
1,4,56,58,Healthy,-0.919203986668732
1,4,56,58,Healthy,-0.9885079968620198
1,4,56,58,Healthy,-1.061256695413367
1,4,56,58,Healthy,-0.9612805136952131
1,4,56,58,Healthy,-0.8952699850685152
1,4,56,58,Healthy,0.0743086116824187
1,4,56,58,Healthy,-0.8468136096378412
1,4,56,58,Healthy,-0.7871566176763017
1,4,56,58,Healthy,-0.7892021649855222
1,4,56,58,Healthy,-0.7582728997004339
1,4,56,58,Healthy,-0.6295219777343019
1,4,56,58,Healthy,-0.6958968183200657
1,4,56,58,Healthy,-0.5398697717004547
1,4,56,58,Healthy,0.5501959012764905
1,4,56,58,Healthy,-0.34675841939046226
1,4,56,58,Healthy,-0.4309499540945372
1,4,56,58,Healthy,-0.16237071113960616
1,4,56,58,Healthy,-0.1801931635077394
1,4,56,58,Healthy,-0.10971293886564577
1,4,56,58,Healthy,-0.006402701988277849
1,4,56,58,Healthy,0.13195782515080787
1,4,56,58,Healthy,1.1527666521743
1,4,56,58,Healthy,0.18861590266712586
1,4,56,58,Healthy,0.31228697262114297
1,4,56,58,Healthy,0.4071510517632724
1,4,56,58,Healthy,0.5073730707268478
1,4,56,58,Healthy,0.5277747194179138
1,4,56,58,Healthy,0.6608991378464517
1,4,56,58,Healthy,0.6409797169626209
1,4,56,58,Healthy,1.799588225231274
1,4,56,58,Healthy,0.7846693558921309
1,4,56,58,Healthy,0.7452793583628817
1,4,56,58,Healthy,0.7580052626537606
1,4,56,58,Healthy,0.9017331101989305
1,4,56,58,Healthy,0.9109862044900364
1,4,56,58,Healthy,0.9599378600389903
1,4,56,58,Healthy,0.9476918043449432
1,4,56,58,Healthy,1.9513931382875709
1,4,56,58,Healthy,0.9808350922678977
1,4,56,59,Healthy,1.0410173283246797
1,4,56,59,Healthy,1.0022102697477013
1,4,56,59,Healthy,0.9789711296104385
1,4,56,59,Healthy,1.0400100755648876
1,4,56,59,Healthy,0.9310698716719435
1,4,56,59,Healthy,0.9536765909076274
1,4,56,59,Healthy,1.9988496999771588
1,4,56,59,Healthy,0.8054184412330662
1,4,56,59,Healthy,0.9061360558738374
1,4,56,59,Healthy,0.7112425502463966
1,4,56,59,Healthy,0.7089904617445557
1,4,56,59,Healthy,0.6013596732987632
1,4,56,59,Healthy,0.5266512673074153
1,4,56,59,Healthy,0.6132964798668361
1,4,56,59,Healthy,1.4588633878559567
1,4,56,59,Healthy,0.4588524816858632
1,4,56,59,Healthy,0.33650679739074824
1,4,56,59,Healthy,0.2859774389905499
1,4,56,59,Healthy,0.150430840098814
1,4,56,59,Healthy,0.12486957932378326
1,4,56,59,Healthy,-0.02727795058251517
1,4,56,59,Healthy,-0.023403219553110123
1,4,56,59,Healthy,0.8680884645882284
1,4,56,59,Healthy,-0.19170097237143177
1,4,56,59,Healthy,-0.3984342076302646
1,4,56,59,Healthy,-0.3859470814919716
1,4,56,59,Healthy,-0.45236479156506965
1,4,56,59,Healthy,-0.5041313396131831
1,4,56,59,Healthy,-0.6103161130525
1,4,56,59,Healthy,-0.7820871953893406
1,4,56,59,Healthy,0.2988071931724612
1,4,56,59,Healthy,-0.703872029769173
1,4,56,59,Healthy,-0.7636016753375585
1,4,56,59,Healthy,-0.790889244175668
1,4,56,59,Healthy,-0.9034143625888578
1,4,56,59,Healthy,-0.9131106722632454
1,4,56,59,Healthy,-1.00269794733407
1,4,56,59,Healthy,-1.0109619957254417
1,4,56,59,Healthy,0.040016066958320856
1,4,56,59,Healthy,-1.0047935826588288
1,4,56,59,Healthy,-0.953577048960785
1,4,56,59,Healthy,-1.0267630672226973
1,4,56,59,Healthy,-0.9782245438950523
1,4,56,59,Healthy,-0.9407256533751992
1,4,56,59,Healthy,-0.9434465853624402
1,4,56,59,Healthy,-0.9633070453091223
1,4,56,59,Healthy,0.09816469437151895
1,4,56,59,Healthy,-0.8233535848879586
1,4,56,59,Healthy,-0.8059796333696474
1,4,56,59,Healthy,-0.7618886299325516
1,4,56,59,Healthy,-0.6947833296720967
1,4,56,59,Healthy,-0.6898800125380498
1,4,56,59,Healthy,-0.5730499721653223
1,4,56,59,Healthy,-0.5247902046790835
1,4,56,59,Healthy,0.4966890982775966
1,4,56,59,Healthy,-0.37832999446801
1,4,56,59,Healthy,-0.29027359321002294
1,4,56,59,Healthy,-0.2336357784515623
1,4,56,59,Healthy,-0.16379243290566778
1,4,56,59,Healthy,-0.10175038257097502
1,4,56,59,Healthy,-0.02377537856132693
1,4,56,59,Healthy,0.08056564213888551
1,4,56,59,Healthy,1.197716305234036
1,4,56,59,Healthy,0.3065350916581017
1,4,56,59,Healthy,0.29050045857817214
1,4,56,59,Healthy,0.3912849959426767
1,4,56,59,Healthy,0.4296085737142567
1,4,56,59,Healthy,0.5053002815249495
1,4,56,59,Healthy,0.5171070402830064
1,4,56,59,Healthy,0.7197182285464635
1,4,56,59,Healthy,1.7710486481678682
1,4,56,59,Healthy,0.7615206682962081
1,4,56,59,Healthy,0.8216743586873602
1,4,56,59,Healthy,0.7269377811971924
1,4,56,59,Healthy,0.9026613090663987
1,4,56,59,Healthy,0.9464786656222659
1,4,56,59,Healthy,0.928040804240884
1,4,56,59,Healthy,0.9994651929800397
1,4,56,59,Healthy,1.962345295481284
1,4,56,59,Healthy,0.9838157388752771
1,4,56,59,Healthy,0.9733651004871612
1,4,56,59,Healthy,1.0060971240768348
1,4,56,59,Healthy,1.0446916829315958
1,4,56,59,Healthy,0.9469426261370633
1,4,56,59,Healthy,0.9748999782368396
1,4,56,59,Healthy,0.9896706404769403
1,4,56,59,Healthy,1.9735313031386192
1,4,56,59,Healthy,0.8995257817688039
1,4,56,59,Healthy,0.7748308994725026
1,4,56,59,Healthy,0.7459911728770775
1,4,56,59,Healthy,0.6365685953502254
1,4,56,59,Healthy,0.6834091324406126
1,4,56,59,Healthy,0.750053394184343
1,4,56,59,Healthy,0.5742194834191234
1,4,56,59,Healthy,1.464099612330687
1,4,56,59,Healthy,0.42933690937064234
1,4,56,59,Healthy,0.31591228402901445
1,4,56,59,Healthy,0.22493039207234813
1,4,56,59,Healthy,0.16033306613952328
1,4,56,59,Healthy,0.15103543025010616
1,4,57,0,Healthy,0.0431958953356458
1,4,57,0,Healthy,-0.09347126923915536
1,4,57,0,Healthy,0.8359310346119854
1,4,57,0,Healthy,-0.19285630208319146
1,4,57,0,Healthy,-0.3103948539308203
1,4,57,0,Healthy,-0.4601212599022254
1,4,57,0,Healthy,-0.4678015635606826
1,4,57,0,Healthy,-0.5198627713980997
1,4,57,0,Healthy,-0.5832266859529572
1,4,57,0,Healthy,-0.6602920887577882
1,4,57,0,Healthy,0.17226253852901874
1,4,57,0,Healthy,-0.7626876480716127
1,4,57,0,Healthy,-0.7386896627381434
1,4,57,0,Healthy,-0.9020807259587166
1,4,57,0,Healthy,-0.9370411880094762
1,4,57,0,Healthy,-0.9516166779866885
1,4,57,0,Healthy,-0.9776800665109815
1,4,57,0,Healthy,-0.9583355640485575
1,4,57,0,Healthy,0.04957925508178664
1,4,57,0,Healthy,-1.0082680495375707
1,4,57,0,Healthy,-1.0030656083458953
1,4,57,0,Healthy,-0.9348488623708561
1,4,57,0,Healthy,-0.9815277253890614
1,4,57,0,Healthy,-0.9326286960272487
1,4,57,0,Healthy,-0.9370186114995759
1,4,57,0,Healthy,-0.8920961775227726
1,4,57,0,Healthy,0.06013970504983752
1,4,57,0,Healthy,-0.927175411477278
1,4,57,0,Healthy,-0.8346717364212362
1,4,57,0,Healthy,-0.7976068094738809
1,4,57,0,Healthy,-0.7445706987047209
1,4,57,0,Healthy,-0.5743716696840492
1,4,57,0,Healthy,-0.5235185733955063
1,4,57,0,Healthy,-0.5341609649697704
1,4,57,0,Healthy,0.5350791713122827
1,4,57,0,Healthy,-0.42456005701487637
1,4,57,0,Healthy,-0.40233148552272485
1,4,57,0,Healthy,-0.24041748700674537
1,4,57,0,Healthy,-0.018380345222484717
1,4,57,0,Healthy,-0.1028070924598306
1,4,57,0,Healthy,-0.04422699268293248
1,4,57,0,Healthy,0.08418186545935767
1,4,57,0,Healthy,1.1768983173984653
1,4,57,0,Healthy,0.20287554834754837
1,4,57,0,Healthy,0.3530818691674399
1,4,57,0,Healthy,0.4234861546303995
1,4,57,0,Healthy,0.4308281165275086
1,4,57,0,Healthy,0.48912915560352016
1,4,57,0,Healthy,0.5952833895491124
1,4,57,0,Healthy,0.6568853056319374
1,4,57,0,Healthy,1.6704264079390638
1,4,57,0,Healthy,0.7694670262298632
1,4,57,0,Healthy,0.7558532083168455
1,4,57,0,Healthy,0.7615121081680171
1,4,57,0,Healthy,0.9222349196096816
1,4,57,0,Healthy,1.031552062469835
1,4,57,0,Healthy,0.9898498128671498
1,4,57,0,Healthy,0.9416754418668831
1,4,57,0,Healthy,1.9482811185209261
1,4,57,0,Healthy,1.0689501513623971
1,4,57,0,Healthy,1.0836581630965536
1,4,57,0,Healthy,0.9584992410309363
1,4,57,0,Healthy,1.022597074208868
1,4,57,0,Healthy,0.9761790281388678
1,4,57,0,Healthy,0.9738923751403503
1,4,57,0,Healthy,0.905963871240979
1,4,57,0,Healthy,1.8376924024868817
1,4,57,0,Healthy,0.9443909730140624
1,4,57,0,Healthy,0.7560012261341925
1,4,57,0,Healthy,0.8530172786242294
1,4,57,0,Healthy,0.7699968005060923
1,4,57,0,Healthy,0.6528604994054883
1,4,57,0,Healthy,0.6207004153247673
1,4,57,0,Healthy,0.4475742144376762
1,4,57,0,Healthy,1.5124320357790224
1,4,57,0,Healthy,0.4195066773641303
1,4,57,0,Healthy,0.3300840476898302
1,4,57,0,Healthy,0.3009337885822973
1,4,57,0,Healthy,0.12195225450775005
1,4,57,0,Healthy,0.08671072537259727
1,4,57,0,Healthy,-0.007663930996010801
1,4,57,0,Healthy,-0.03496959948533379
1,4,57,0,Healthy,0.816454933772472
1,4,57,0,Healthy,-0.23884513260690896
1,4,57,0,Healthy,-0.3077852669501565
1,4,57,0,Healthy,-0.48129967741062596
