DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
3,17,10,59,Unhealthy,-0.052932102560074315
3,17,10,59,Unhealthy,0.06535538206777898
3,17,10,59,Unhealthy,1.1867803180097103
3,17,10,59,Unhealthy,0.29851558982584975
3,17,10,59,Unhealthy,0.316045357071601
3,17,10,59,Unhealthy,0.410213706514162
3,17,10,59,Unhealthy,0.5865470252678953
3,17,10,59,Unhealthy,0.6177957092942169
3,17,10,59,Unhealthy,1.782224613678708
3,17,10,59,Unhealthy,0.7709394506350246
3,17,10,59,Unhealthy,0.8214176354609893
3,17,10,59,Unhealthy,0.9105546249817511
3,17,10,59,Unhealthy,0.8502280598887171
3,17,10,59,Unhealthy,0.9101490454845078
3,17,10,59,Unhealthy,0.9654092270634234
3,17,10,59,Unhealthy,1.9592607698144309
3,17,10,59,Unhealthy,1.038535995101609
3,17,10,59,Unhealthy,1.0226924030520876
3,17,10,59,Unhealthy,0.997800270745041
3,17,10,59,Unhealthy,0.897583771345034
3,17,10,59,Unhealthy,0.9599254615671046
3,17,10,59,Unhealthy,0.9525459014880205
3,17,10,59,Unhealthy,1.9150226475337726
3,17,10,59,Unhealthy,0.8393329344135203
3,17,10,59,Unhealthy,0.785745058549927
3,17,10,59,Unhealthy,0.6738761238731312
3,17,10,59,Unhealthy,0.7435299373991993
3,17,10,59,Unhealthy,0.5683055157991704
3,17,10,59,Unhealthy,1.4668960041864596
3,17,10,59,Unhealthy,0.33348537487274954
3,17,10,59,Unhealthy,0.30612791021535773
3,17,10,59,Unhealthy,0.25083153991165646
3,17,10,59,Unhealthy,0.12097968787951774
3,17,10,59,Unhealthy,0.08002460962176652
3,17,10,59,Unhealthy,-0.13316747006141605
3,17,10,59,Unhealthy,0.80993144515992
3,17,10,59,Unhealthy,-0.22186254062179864
3,17,10,59,Unhealthy,-0.41259703924986246
3,17,10,59,Unhealthy,-0.3458821824086135
3,17,10,59,Unhealthy,-0.4886164678408054
3,17,10,59,Unhealthy,-0.6722571144528111
3,17,10,59,Unhealthy,-0.6206679377992614
3,17,10,59,Unhealthy,0.3549421679511798
3,17,10,59,Unhealthy,-0.8214951238158332
3,17,10,59,Unhealthy,-0.8032124634900165
3,17,10,59,Unhealthy,-0.883972863196432
3,17,10,59,Unhealthy,-1.004334040966933
3,17,10,59,Unhealthy,-0.9541342915567903
3,17,10,59,Unhealthy,0.014648426980641364
3,17,10,59,Unhealthy,-0.9522056651315308
3,17,10,59,Unhealthy,-1.0057839804662367
