DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
5,7,25,33,Healthy,0.029130872830513077
5,7,25,33,Healthy,0.029726643322096326
5,7,25,33,Healthy,1.1922837298269964
5,7,25,33,Healthy,0.3147084008597122
5,7,25,33,Healthy,0.3911475594993864
5,7,25,33,Healthy,0.40781878470582505
5,7,25,33,Healthy,0.5060791926871258
5,7,25,33,Healthy,0.5931675246115172
5,7,25,33,Healthy,0.6455426053697124
5,7,25,33,Healthy,0.6496490097801254
5,7,25,33,Healthy,1.6764367576081163
5,7,25,33,Healthy,0.8313550673392314
5,7,25,33,Healthy,0.8421353239215122
5,7,25,33,Healthy,0.8387157632215969
5,7,25,33,Healthy,0.9314431582354772
5,7,25,33,Healthy,0.8919521565435834
5,7,25,33,Healthy,0.9379230987987398
5,7,25,33,Healthy,0.9249646274986999
5,7,25,33,Healthy,1.976356099369078
5,7,25,33,Healthy,1.0524990651835229
5,7,25,33,Healthy,0.9857030551431446
5,7,25,33,Healthy,0.9394149432822879
5,7,25,33,Healthy,0.9670963571568681
5,7,25,33,Healthy,1.0204038345573736
5,7,25,33,Healthy,0.8568094836643706
5,7,25,33,Healthy,0.8488998488193266
5,7,25,33,Healthy,1.925696291031484
5,7,25,33,Healthy,0.8060418880782806
5,7,25,33,Healthy,0.8469397247605784
5,7,25,33,Healthy,0.7405092054571765
5,7,25,33,Healthy,0.6350266092037367
5,7,25,33,Healthy,0.5786821601063703
5,7,25,33,Healthy,0.6137517677002309
5,7,25,33,Healthy,0.5367849656745661
5,7,25,33,Healthy,1.3888828271006226
5,7,25,33,Healthy,0.4180981371206666
5,7,25,33,Healthy,0.3374826288882179
5,7,25,33,Healthy,0.22186724539580227
5,7,25,33,Healthy,0.11253981690105021
5,7,25,33,Healthy,0.03807524055935666
5,7,25,33,Healthy,-0.04462355321773802
5,7,25,33,Healthy,-0.07595078208801194
5,7,25,33,Healthy,0.8808319578977859
5,7,25,33,Healthy,-0.27995737297049833
5,7,25,33,Healthy,-0.27643255581095316
5,7,25,33,Healthy,-0.36087739047942186
5,7,25,33,Healthy,-0.4594549098156558
5,7,25,33,Healthy,-0.5188942478226592
5,7,25,33,Healthy,-0.6194747515115707
5,7,25,33,Healthy,-0.6270063502416057
5,7,25,33,Healthy,0.3510103082681038
5,7,25,33,Healthy,-0.7641147388108187
5,7,25,33,Healthy,-0.8801818836641376
5,7,25,33,Healthy,-0.8369662095911025
5,7,25,33,Healthy,-1.0075707047089377
5,7,25,33,Healthy,-0.9908763930148312
5,7,25,33,Healthy,-0.9669170320910196
5,7,25,33,Healthy,-0.9969664119616172
5,7,25,33,Healthy,0.16427175816660952
5,7,25,33,Healthy,-1.1197658595670765
5,7,25,33,Healthy,-0.9655717471526442
5,7,25,33,Healthy,-0.9714196037622626
5,7,25,33,Healthy,-0.9768036832759628
5,7,25,33,Healthy,-1.0964769047256502
5,7,25,33,Healthy,-0.9750560611334729
5,7,25,33,Healthy,-0.8579646673826455
5,7,25,33,Healthy,0.09730396400439809
5,7,25,33,Healthy,-0.862821018133823
5,7,25,33,Healthy,-0.8334502860469774
5,7,25,33,Healthy,-0.690457399997732
5,7,25,33,Healthy,-0.6755054243192692
5,7,25,33,Healthy,-0.5766558699166393
5,7,25,33,Healthy,-0.603599804284796
5,7,25,33,Healthy,-0.5561459022064831
