DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
2,5,36,44,Healthy,-0.006728413491411693
2,5,36,44,Healthy,0.114851872946591
2,5,36,44,Healthy,1.2188461636392054
2,5,36,44,Healthy,0.30481059008909
2,5,36,44,Healthy,0.28988795371377185
2,5,36,44,Healthy,0.40857058451651795
2,5,36,44,Healthy,0.3777023647832796
2,5,36,44,Healthy,0.5773750267101093
2,5,36,44,Healthy,0.6638365803507441
2,5,36,44,Healthy,0.6119698693437609
2,5,36,44,Healthy,1.788142357158198
2,5,36,44,Healthy,0.793293249208893
2,5,36,44,Healthy,0.7711951171000796
2,5,36,44,Healthy,0.8110723960918123
2,5,36,44,Healthy,0.8476960141558355
2,5,36,44,Healthy,0.899724216551847
2,5,36,44,Healthy,0.9107180417315731
2,5,36,44,Healthy,0.9727706296754057
2,5,36,44,Healthy,1.8998050295480262
2,5,36,44,Healthy,0.9731616404753286
2,5,36,44,Healthy,1.0015882251373185
2,5,36,44,Healthy,1.076286745699676
2,5,36,44,Healthy,0.9413680110063335
2,5,36,44,Healthy,0.9143199306603166
2,5,36,44,Healthy,0.9050761513370954
2,5,36,44,Healthy,1.0178753500309876
2,5,36,44,Healthy,1.8687886692773683
2,5,36,44,Healthy,0.8691629050070455
2,5,36,44,Healthy,0.737914896273899
2,5,36,44,Healthy,0.7100836072033362
2,5,36,44,Healthy,0.7751601425786844
2,5,36,44,Healthy,0.5926663811583432
2,5,36,44,Healthy,0.5531520321596556
2,5,36,44,Healthy,0.4246693203144278
2,5,36,44,Healthy,1.4935307853591713
2,5,36,44,Healthy,0.40618832859474413
2,5,36,44,Healthy,0.23139532682526337
2,5,36,44,Healthy,0.29142409119064616
2,5,36,44,Healthy,0.06292268828517658
2,5,36,44,Healthy,0.05792943069141283
2,5,36,44,Healthy,-0.020863730469892688
2,5,36,44,Healthy,-0.17464475317598893
2,5,36,44,Healthy,0.9667371699923628
2,5,36,44,Healthy,-0.25411871270054576
2,5,36,44,Healthy,-0.24210394100311863
2,5,36,44,Healthy,-0.40532465345572943
2,5,36,44,Healthy,-0.517252014551244
2,5,36,44,Healthy,-0.4373691518564113
2,5,36,44,Healthy,-0.6100764518937826
2,5,36,44,Healthy,-0.5303688444194198
2,5,36,44,Healthy,0.33395341564779435
2,5,36,44,Healthy,-0.732660989188116
2,5,36,44,Healthy,-0.7591694499498041
2,5,36,44,Healthy,-0.8611003025671607
2,5,36,44,Healthy,-0.8972941383273603
2,5,36,44,Healthy,-0.9809534282395577
2,5,36,44,Healthy,-1.0267474216052535
2,5,36,44,Healthy,-0.9332430824653586
2,5,36,44,Healthy,-0.0005013762656423566
2,5,36,44,Healthy,-1.015765562209889
2,5,36,44,Healthy,-0.9136427350124026
2,5,36,44,Healthy,-1.089221371535325
2,5,36,44,Healthy,-0.9729864731851955
2,5,36,44,Healthy,-1.0195829084420922
2,5,36,44,Healthy,-0.9585168818466954
2,5,36,44,Healthy,-0.9371434576872499
2,5,36,44,Healthy,0.1454623599406809
2,5,36,44,Healthy,-0.8469276878138083
2,5,36,44,Healthy,-0.787293777126975
2,5,36,44,Healthy,-0.7196452443166177
2,5,36,44,Healthy,-0.6885768455985799
2,5,36,44,Healthy,-0.51257856306157
2,5,36,44,Healthy,-0.5051815140643304
2,5,36,44,Healthy,-0.5569559816979917
2,5,36,44,Healthy,0.5743379972000447
2,5,36,44,Healthy,-0.4419686377633233
2,5,36,44,Healthy,-0.26641825805519015
2,5,36,44,Healthy,-0.26171803650968706
2,5,36,44,Healthy,-0.16731348028864146
2,5,36,44,Healthy,-0.07953047719705907
2,5,36,44,Healthy,-0.065131732403506
2,5,36,44,Healthy,0.14960758998493462
2,5,36,44,Healthy,1.1881710289429899
2,5,36,44,Healthy,0.1752104029959921
2,5,36,44,Healthy,0.35860583209385977
2,5,36,44,Healthy,0.3217735776556804
2,5,36,44,Healthy,0.419119327332552
2,5,36,44,Healthy,0.4359182996594235
2,5,36,44,Healthy,0.5694182264624824
2,5,36,44,Healthy,0.5941228582907361
2,5,36,44,Healthy,1.7308642044128049
2,5,36,44,Healthy,0.7237287967053025
2,5,36,44,Healthy,0.8245292901104132
2,5,36,44,Healthy,0.8714556338066292
2,5,36,44,Healthy,0.9046674242006674
2,5,36,44,Healthy,0.8883590738518812
2,5,36,44,Healthy,0.9968572305633476
2,5,36,44,Healthy,1.0556771315908768
2,5,36,44,Healthy,2.016596782623941
2,5,36,44,Healthy,0.9472017631454275
2,5,36,45,Healthy,0.9946451925203424
2,5,36,45,Healthy,1.0717914643909434
2,5,36,45,Healthy,0.965704108106342
2,5,36,45,Healthy,1.0163461018429758
2,5,36,45,Healthy,0.9213704343851318
2,5,36,45,Healthy,1.012946012432129
2,5,36,45,Healthy,1.8602494106599232
2,5,36,45,Healthy,0.8647567504048524
2,5,36,45,Healthy,0.8629503753287635
2,5,36,45,Healthy,0.702278404086845
2,5,36,45,Healthy,0.7730856119053117
2,5,36,45,Healthy,0.6619356118999329
2,5,36,45,Healthy,0.6104534506764265
2,5,36,45,Healthy,0.5234556831862757
2,5,36,45,Healthy,1.4326853032947109
2,5,36,45,Healthy,0.39001041515997636
2,5,36,45,Healthy,0.3398838233813251
2,5,36,45,Healthy,0.2389429591174871
2,5,36,45,Healthy,0.1704918293518252
2,5,36,45,Healthy,0.0677234883082041
2,5,36,45,Healthy,-0.053158951611080606
2,5,36,45,Healthy,-0.06730398233047294
2,5,36,45,Healthy,0.8105018232304995
2,5,36,45,Healthy,-0.18757773367191832
2,5,36,45,Healthy,-0.3233265250347148
2,5,36,45,Healthy,-0.33656145282308786
2,5,36,45,Healthy,-0.4966237114790719
2,5,36,45,Healthy,-0.5269269954641763
2,5,36,45,Healthy,-0.6183483548015807
2,5,36,45,Healthy,-0.7266915217153981
2,5,36,45,Healthy,0.23573963078023047
2,5,36,45,Healthy,-0.7427405470614641
2,5,36,45,Healthy,-0.7631487221843084
2,5,36,45,Healthy,-0.8396712097766571
2,5,36,45,Healthy,-0.9197048155799319
2,5,36,45,Healthy,-0.9783643601667288
2,5,36,45,Healthy,-0.9821399690709133
2,5,36,45,Healthy,-1.029128108487425
2,5,36,45,Healthy,-0.007833238676770982
2,5,36,45,Healthy,-1.0880572994827153
2,5,36,45,Healthy,-1.030336333333966
2,5,36,45,Healthy,-0.9715032079266791
2,5,36,45,Healthy,-1.0591197365454026
2,5,36,45,Healthy,-0.9771099840252973
2,5,36,45,Healthy,-0.945394700247576
2,5,36,45,Healthy,-0.9427490834511013
2,5,36,45,Healthy,0.10746921196910292
2,5,36,45,Healthy,-0.8385868972296754
2,5,36,45,Healthy,-0.8743415414946502
2,5,36,45,Healthy,-0.5859769962419088
2,5,36,45,Healthy,-0.6388325931631381
2,5,36,45,Healthy,-0.6209633335082909
2,5,36,45,Healthy,-0.5550763966854747
2,5,36,45,Healthy,-0.5059413145520534
2,5,36,45,Healthy,0.5524353042075848
2,5,36,45,Healthy,-0.4322125188238767
2,5,36,45,Healthy,-0.2321686678696233
2,5,36,45,Healthy,-0.2082921437916087
2,5,36,45,Healthy,-0.13235306701224558
2,5,36,45,Healthy,-0.04581792531881193
2,5,36,45,Healthy,0.037356902704687056
2,5,36,45,Healthy,0.09042593619660791
2,5,36,45,Healthy,1.245641091572505
2,5,36,45,Healthy,0.20639488761788538
2,5,36,45,Healthy,0.28457664887041834
2,5,36,45,Healthy,0.40122723855907444
2,5,36,45,Healthy,0.4505503164854179
2,5,36,45,Healthy,0.616383892539127
2,5,36,45,Healthy,0.6507427534959032
2,5,36,45,Healthy,0.6994202140587948
2,5,36,45,Healthy,1.7318689809393173
2,5,36,45,Healthy,0.6571664961369935
2,5,36,45,Healthy,0.84460405040299
2,5,36,45,Healthy,0.8841213475596703
2,5,36,45,Healthy,0.9962408091264927
2,5,36,45,Healthy,0.8439733100953841
2,5,36,45,Healthy,0.8926567134267356
2,5,36,45,Healthy,1.0348648637593436
2,5,36,45,Healthy,1.9652083374756424
2,5,36,45,Healthy,0.9662087406861104
2,5,36,45,Healthy,1.0089809823899327
2,5,36,45,Healthy,1.0268666207995307
2,5,36,45,Healthy,0.9357708135387156
2,5,36,45,Healthy,1.0175846459919973
2,5,36,45,Healthy,1.0084379658694462
2,5,36,45,Healthy,0.9166753430723099
2,5,36,45,Healthy,1.8926109668384854
2,5,36,45,Healthy,0.8576278491152356
2,5,36,45,Healthy,0.8129495575051184
2,5,36,45,Healthy,0.7431826493519612
2,5,36,45,Healthy,0.6339083122998643
2,5,36,45,Healthy,0.5967649007187767
2,5,36,45,Healthy,0.5242707816286467
2,5,36,45,Healthy,0.6015865298446637
2,5,36,45,Healthy,1.5177855702029983
2,5,36,45,Healthy,0.3323753080925493
2,5,36,45,Healthy,0.2909808480538607
2,5,36,45,Healthy,0.24567278515531116
2,5,36,45,Healthy,0.009340006603425072
2,5,36,45,Healthy,0.04304932214815468
2,5,36,46,Healthy,-0.006561806057715234
2,5,36,46,Healthy,-0.06202916085498812
2,5,36,46,Healthy,0.7977883316558958
2,5,36,46,Healthy,-0.22890480780088426
2,5,36,46,Healthy,-0.30308437259279625
2,5,36,46,Healthy,-0.3404591313406593
2,5,36,46,Healthy,-0.4422691459905282
2,5,36,46,Healthy,-0.5508959302642191
2,5,36,46,Healthy,-0.4432004558375664
2,5,36,46,Healthy,-0.6049020177178233
2,5,36,46,Healthy,0.26833261678563997
2,5,36,46,Healthy,-0.824329248694421
2,5,36,46,Healthy,-0.7484105258619588
2,5,36,46,Healthy,-0.8895798670741376
2,5,36,46,Healthy,-0.8809067269920392
2,5,36,46,Healthy,-0.8415908617137327
2,5,36,46,Healthy,-0.9451635186046661
2,5,36,46,Healthy,-0.9823271126445609
2,5,36,46,Healthy,0.006772799503401174
2,5,36,46,Healthy,-1.042336808878527
2,5,36,46,Healthy,-1.0517991264173723
2,5,36,46,Healthy,-1.000076803452879
2,5,36,46,Healthy,-1.0137062154324947
2,5,36,46,Healthy,-0.9272702619300928
2,5,36,46,Healthy,-0.9905618779950955
2,5,36,46,Healthy,-0.9865664049135572
2,5,36,46,Healthy,0.13164275651362842
2,5,36,46,Healthy,-0.8839732751008159
2,5,36,46,Healthy,-0.7848307158663553
2,5,36,46,Healthy,-0.7733262689295058
2,5,36,46,Healthy,-0.7564264204826443
2,5,36,46,Healthy,-0.6481081310505153
2,5,36,46,Healthy,-0.6287008498756647
2,5,36,46,Healthy,-0.4509892530629259
2,5,36,46,Healthy,0.5404227066085883
2,5,36,46,Healthy,-0.281049710998311
