DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
4,20,37,5,Healthy,-0.026037751347730665
4,20,37,5,Healthy,0.08868016128897094
4,20,37,5,Healthy,1.2010195147940588
4,20,37,5,Healthy,0.22944747990157788
4,20,37,5,Healthy,0.3019635200714053
4,20,37,5,Healthy,0.3855791806217251
4,20,37,5,Healthy,0.33864062568362063
4,20,37,5,Healthy,0.5304685676001323
4,20,37,5,Healthy,0.6020307216521156
4,20,37,5,Healthy,0.6530434486899916
4,20,37,5,Healthy,1.6725644745712063
4,20,37,5,Healthy,0.80999166448811
4,20,37,5,Healthy,0.7482930974098816
4,20,37,5,Healthy,0.8448874636548078
4,20,37,5,Healthy,0.9295814984812305
4,20,37,5,Healthy,0.9505185392578964
4,20,37,5,Healthy,0.9554337173230093
4,20,37,5,Healthy,0.9684212180362928
4,20,37,5,Healthy,2.059212370711324
4,20,37,5,Healthy,0.9732764342610684
4,20,37,5,Healthy,0.9925044361893006
4,20,37,5,Healthy,0.9235280092018948
4,20,37,5,Healthy,1.0053716027276116
4,20,37,5,Healthy,1.0365597061164522
4,20,37,5,Healthy,0.9564457195433034
4,20,37,5,Healthy,0.9236851448548563
4,20,37,5,Healthy,1.9283394265659066
4,20,37,5,Healthy,0.8848633661148883
4,20,37,5,Healthy,0.8129284489600245
4,20,37,5,Healthy,0.7400002553915621
4,20,37,5,Healthy,0.6140572881001518
4,20,37,5,Healthy,0.6128669078078182
4,20,37,5,Healthy,0.6355879199251673
4,20,37,5,Healthy,0.43077909776798406
4,20,37,5,Healthy,1.525110127900734
4,20,37,5,Healthy,0.37111374861822544
4,20,37,5,Healthy,0.2609189382148931
4,20,37,5,Healthy,0.32772780065395685
4,20,37,5,Healthy,0.1340256308965063
4,20,37,5,Healthy,0.1010833512601324
4,20,37,5,Healthy,0.04289986463092152
4,20,37,5,Healthy,-0.01626311799630091
4,20,37,5,Healthy,0.8163387697290608
4,20,37,5,Healthy,-0.28154895861445733
4,20,37,5,Healthy,-0.25335566880032534
4,20,37,5,Healthy,-0.32546675929268065
4,20,37,5,Healthy,-0.5176118466006608
4,20,37,5,Healthy,-0.5285241155894952
4,20,37,5,Healthy,-0.6047962706567465
4,20,37,5,Healthy,-0.6004630833299218
4,20,37,5,Healthy,0.2674685058720676
4,20,37,5,Healthy,-0.7956281943938645
4,20,37,5,Healthy,-0.7824934916491881
4,20,37,5,Healthy,-0.7950994891927996
4,20,37,5,Healthy,-1.018319624152605
4,20,37,5,Healthy,-0.7526128781968229
4,20,37,5,Healthy,-1.0191933964353956
4,20,37,5,Healthy,-0.9541771616480086
4,20,37,5,Healthy,0.016480875817475236
4,20,37,5,Healthy,-0.8932188700597522
4,20,37,5,Healthy,-1.0254406442014263
4,20,37,5,Healthy,-0.999978183936602
4,20,37,5,Healthy,-1.0141927710979264
4,20,37,5,Healthy,-0.9979665225228873
4,20,37,5,Healthy,-0.9624786756175896
4,20,37,5,Healthy,-0.9036551863510084
4,20,37,5,Healthy,0.10292222301713852
4,20,37,5,Healthy,-0.8627810195851031
4,20,37,5,Healthy,-0.8290642996867286
4,20,37,5,Healthy,-0.7742704485781776
4,20,37,5,Healthy,-0.6898954597412394
4,20,37,5,Healthy,-0.6253354835214031
4,20,37,5,Healthy,-0.534497570166297
4,20,37,5,Healthy,-0.5028711493451105
4,20,37,5,Healthy,0.577562701129362
4,20,37,5,Healthy,-0.40095214905278237
4,20,37,5,Healthy,-0.255493542802571
4,20,37,5,Healthy,-0.13753001390645142
4,20,37,5,Healthy,-0.0576286275586845
4,20,37,5,Healthy,-0.048189443519984304
4,20,37,5,Healthy,-0.005864609978835055
4,20,37,5,Healthy,0.09238431393527917
4,20,37,5,Healthy,1.2265111623520288
4,20,37,5,Healthy,0.2988812833923877
4,20,37,5,Healthy,0.24335038398296344
4,20,37,5,Healthy,0.3874810778461544
4,20,37,5,Healthy,0.5082944563043517
4,20,37,5,Healthy,0.5142058193741684
4,20,37,5,Healthy,0.6847535214212244
4,20,37,5,Healthy,0.622663444607878
4,20,37,5,Healthy,1.7327553260396469
4,20,37,5,Healthy,0.7170622986524524
4,20,37,5,Healthy,0.7023006665980855
4,20,37,5,Healthy,0.8530442158530508
4,20,37,5,Healthy,0.8939159966995841
4,20,37,5,Healthy,0.9411563223830265
